2. ЖЕНЩИНЫ, СОСТОЯЩИЕ В БРАКЕ, ПО ВОЗРАСТНЫМ ГРУППАМ И ЧИСЛУ РОЖДЕННЫХ ДЕТЕЙ													
ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ													
													
	Всего	Женщины, указавшие число рожденных детей	из них женщины с числом рожденных детей								Общее число рожденных детей	Среднее число рожденных детей (на 1000 женщин)	Женщины, не указавшие число рожденных детей
60 – 64	2976.0	2968.0	122.0	321.0	1362.0	792.0	190.0	103.0	54.0	24.0	7224.0	2434.0	8.0
65 – 69	2952.0	2939.0	144.0	281.0	1127.0	804.0	304.0	203.0	34.0	42.0	7769.0	2643.0	13.0
70 и более	2972.0	2964.0	122.0	323.0	961.0	661.0	406.0	257.0	138.0	96.0	8727.0	2944.0	8.0
Республика Коми													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	233275.0	231329.0	18423.0	72570.0	100376.0	27963.0	6587.0	2793.0	1261.0	1356.0	416056.0	1799.0	1946.0
в том числе в возрасте, лет:													
15 – 17	389.0	383.0	286.0	97.0	-	-	-	-	-	-	97.0	253.0	6.0
18 – 19	2411.0	2379.0	1299.0	1029.0	50.0	1.0	-	-	-	-	1132.0	476.0	32.0
20 – 24	18584.0	18324.0	6227.0	10581.0	1423.0	64.0	21.0	-	8.0	-	13751.0	750.0	260.0
25 – 29	26967.0	26716.0	3567.0	16426.0	6049.0	552.0	77.0	20.0	-	25.0	30787.0	1152.0	251.0
30 – 34	25555.0	25372.0	1438.0	11467.0	10490.0	1567.0	258.0	55.0	47.0	50.0	39103.0	1541.0	183.0
35 – 39	27685.0	27490.0	962.0	7954.0	14518.0	3180.0	617.0	146.0	41.0	72.0	50538.0	1838.0	195.0
40 – 44	36088.0	35876.0	1161.0	7607.0	19916.0	5561.0	1098.0	307.0	90.0	136.0	71706.0	1999.0	212.0
45 – 49	32657.0	32470.0	1028.0	5822.0	17596.0	5964.0	1268.0	483.0	162.0	147.0	68526.0	2110.0	187.0
50 – 54	25516.0	25321.0	866.0	4925.0	13501.0	4414.0	932.0	409.0	126.0	148.0	52884.0	2089.0	195.0
55 – 59	10359.0	10275.0	398.0	2078.0	5353.0	1789.0	335.0	143.0	82.0	97.0	21477.0	2090.0	84.0
60 – 64	11994.0	11889.0	452.0	2315.0	5760.0	2006.0	646.0	361.0	194.0	155.0	26676.0	2244.0	105.0
65 – 69	7895.0	7786.0	305.0	1230.0	3391.0	1483.0	582.0	375.0	216.0	204.0	19602.0	2518.0	109.0
70 и более	7175.0	7048.0	434.0	1039.0	2329.0	1382.0	753.0	494.0	295.0	322.0	19777.0	2806.0	127.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	176191.0	174513.0	14891.0	60738.0	77788.0	16263.0	2947.0	980.0	379.0	527.0	288340.0	1652.0	1678.0
в том числе в возрасте, лет:													
15 – 17	272.0	268.0	200.0	68.0	-	-	-	-	-	-	68.0	254.0	4.0
18 – 19	1817.0	1791.0	1018.0	746.0	27.0	-	-	-	-	-	800.0	447.0	26.0
20 – 24	14638.0	14400.0	5301.0	8133.0	902.0	44.0	12.0	-	8.0	-	10165.0	706.0	238.0
25 – 29	21598.0	21359.0	3128.0	13725.0	4091.0	320.0	55.0	20.0	-	20.0	23351.0	1093.0	239.0
30 – 34	19905.0	19749.0	1182.0	9840.0	7624.0	841.0	149.0	31.0	39.0	43.0	28913.0	1464.0	156.0
35 – 39	20367.0	20219.0	716.0	6806.0	10660.0	1635.0	255.0	75.0	20.0	52.0	34966.0	1729.0	148.0
40 – 44	26855.0	26678.0	854.0	6511.0	15541.0	3052.0	457.0	125.0	40.0	98.0	50263.0	1884.0	177.0
45 – 49	24538.0	24384.0	764.0	5005.0	14190.0	3511.0	550.0	198.0	79.0	87.0	48295.0	1981.0	154.0
50 – 54	19850.0	19672.0	626.0	4310.0	11102.0	2857.0	465.0	178.0	59.0	75.0	38778.0	1971.0	178.0
55 – 59	8174.0	8100.0	310.0	1819.0	4527.0	1132.0	172.0	62.0	31.0	47.0	15826.0	1954.0	74.0
60 – 64	8739.0	8647.0	356.0	1985.0	4637.0	1248.0	287.0	88.0	19.0	27.0	16922.0	1957.0	92.0
65 – 69	5140.0	5047.0	197.0	1009.0	2701.0	846.0	185.0	62.0	27.0	20.0	10317.0	2044.0	93.0
70 и более	4298.0	4199.0	239.0	781.0	1786.0	777.0	360.0	141.0	57.0	58.0	9676.0	2304.0	99.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	57084.0	56816.0	3532.0	11832.0	22588.0	11700.0	3640.0	1813.0	882.0	829.0	127716.0	2248.0	268.0
в том числе в возрасте, лет:													
15 – 17	117.0	115.0	86.0	29.0	-	-	-	-	-	-	29.0	252.0	2.0
18 – 19	594.0	588.0	281.0	283.0	23.0	1.0	-	-	-	-	332.0	565.0	6.0
20 – 24	3946.0	3924.0	926.0	2448.0	521.0	20.0	9.0	-	-	-	3586.0	914.0	22.0
25 – 29	5369.0	5357.0	439.0	2701.0	1958.0	232.0	22.0	-	-	5.0	7436.0	1388.0	12.0
30 – 34	5650.0	5623.0	256.0	1627.0	2866.0	726.0	109.0	24.0	8.0	7.0	10190.0	1812.0	27.0
35 – 39	7318.0	7271.0	246.0	1148.0	3858.0	1545.0	362.0	71.0	21.0	20.0	15572.0	2142.0	47.0
40 – 44	9233.0	9198.0	307.0	1096.0	4375.0	2509.0	641.0	182.0	50.0	38.0	21443.0	2331.0	35.0
45 – 49	8119.0	8086.0	264.0	817.0	3406.0	2453.0	718.0	285.0	83.0	60.0	20231.0	2502.0	33.0
50 – 54	5666.0	5649.0	240.0	615.0	2399.0	1557.0	467.0	231.0	67.0	73.0	14106.0	2497.0	17.0
55 – 59	2185.0	2175.0	88.0	259.0	826.0	657.0	163.0	81.0	51.0	50.0	5651.0	2598.0	10.0
60 – 64	3255.0	3242.0	96.0	330.0	1123.0	758.0	359.0	273.0	175.0	128.0	9754.0	3009.0	13.0
65 – 69	2755.0	2739.0	108.0	221.0	690.0	637.0	397.0	313.0	189.0	184.0	9285.0	3390.0	16.0
70 и более	2877.0	2849.0	195.0	258.0	543.0	605.0	393.0	353.0	238.0	264.0	10101.0	3545.0	28.0
Архангельская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	310458.0	309193.0	23854.0	91522.0	136690.0	39967.0	8867.0	4924.0	1627.0	1742.0	568189.0	1838.0	1265.0
в том числе в возрасте, лет:													
15 – 17	412.0	395.0	269.0	124.0	2.0	-	-	-	-	-	128.0	324.0	17.0
18 – 19	2837.0	2823.0	1576.0	1191.0	56.0	-	-	-	-	-	1303.0	462.0	14.0
20 – 24	22857.0	22709.0	7825.0	12952.0	1754.0	155.0	14.0	-	4.0	5.0	17040.0	750.0	148.0
25 – 29	33483.0	33336.0	4422.0	20260.0	7728.0	780.0	119.0	9.0	5.0	13.0	38703.0	1161.0	147.0
30 – 34	30254.0	30135.0	1583.0	13352.0	12956.0	1819.0	265.0	86.0	25.0	49.0	46727.0	1551.0	119.0
35 – 39	33273.0	33147.0	990.0	9604.0	17555.0	3922.0	738.0	226.0	51.0	61.0	61327.0	1850.0	126.0
40 – 44	42573.0	42423.0	1268.0	8451.0	23520.0	6953.0	1354.0	554.0	172.0	151.0	86728.0	2044.0	150.0
45 – 49	42885.0	42770.0	1284.0	7023.0	23284.0	8325.0	1533.0	782.0	272.0	267.0	92282.0	2158.0	115.0
50 – 54	34426.0	34328.0	1251.0	6276.0	18526.0	5710.0	1192.0	838.0	286.0	249.0	73040.0	2128.0	98.0
55 – 59	15833.0	15766.0	620.0	3137.0	8573.0	2353.0	554.0	319.0	72.0	138.0	32660.0	2072.0	67.0
60 – 64	20772.0	20670.0	935.0	3931.0	10386.0	3622.0	826.0	601.0	175.0	194.0	44484.0	2152.0	102.0
65 – 69	14450.0	14380.0	731.0	2649.0	6546.0	2727.0	723.0	572.0	201.0	231.0	32729.0	2276.0	70.0
70 и более	16403.0	16311.0	1100.0	2572.0	5804.0	3601.0	1549.0	937.0	364.0	384.0	41038.0	2516.0	92.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	231906.0	231025.0	19249.0	76877.0	104712.0	23290.0	3894.0	1789.0	514.0	700.0	389159.0	1684.0	881.0
в том числе в возрасте, лет:													
15 – 17	297.0	285.0	202.0	82.0	1.0	-	-	-	-	-	84.0	295.0	12.0
18 – 19	2148.0	2138.0	1229.0	883.0	26.0	-	-	-	-	-	935.0	437.0	10.0
20 – 24	18156.0	18052.0	6669.0	10198.0	1094.0	82.0	5.0	-	-	4.0	12680.0	702.0	104.0
25 – 29	26647.0	26540.0	3788.0	17009.0	5258.0	412.0	55.0	1.0	4.0	13.0	29106.0	1097.0	107.0
30 – 34	23230.0	23135.0	1332.0	11621.0	9171.0	870.0	75.0	37.0	2.0	27.0	33280.0	1439.0	95.0
35 – 39	24293.0	24206.0	747.0	8397.0	12732.0	1980.0	273.0	42.0	17.0	18.0	41349.0	1708.0	87.0
40 – 44	31217.0	31120.0	998.0	7249.0	18118.0	3837.0	549.0	218.0	67.0	84.0	59313.0	1906.0	97.0
45 – 49	31809.0	31728.0	941.0	5888.0	18727.0	4915.0	698.0	297.0	135.0	127.0	64109.0	2021.0	81.0
50 – 54	26418.0	26361.0	924.0	5420.0	15152.0	3721.0	569.0	374.0	101.0	100.0	52406.0	1988.0	57.0
55 – 59	12352.0	12300.0	487.0	2695.0	7078.0	1550.0	288.0	116.0	23.0	63.0	23861.0	1940.0	52.0
60 – 64	15091.0	15018.0	657.0	3309.0	8164.0	2210.0	338.0	216.0	44.0	80.0	29596.0	1971.0	73.0
65 – 69	9823.0	9778.0	513.0	2144.0	4944.0	1567.0	322.0	178.0	39.0	71.0	19729.0	2018.0	45.0
70 и более	10425.0	10364.0	762.0	1982.0	4247.0	2146.0	722.0	310.0	82.0	113.0	22711.0	2191.0	61.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	78552.0	78168.0	4605.0	14645.0	31978.0	16677.0	4973.0	3135.0	1113.0	1042.0	179030.0	2290.0	384.0
в том числе в возрасте, лет:													
15 – 17	115.0	110.0	67.0	42.0	1.0	-	-	-	-	-	44.0	400.0	5.0
18 – 19	689.0	685.0	347.0	308.0	30.0	-	-	-	-	-	368.0	537.0	4.0
20 – 24	4701.0	4657.0	1156.0	2754.0	660.0	73.0	9.0	-	4.0	1.0	4360.0	936.0	44.0
25 – 29	6836.0	6796.0	634.0	3251.0	2470.0	368.0	64.0	8.0	1.0	-	9597.0	1412.0	40.0
30 – 34	7024.0	7000.0	251.0	1731.0	3785.0	949.0	190.0	49.0	23.0	22.0	13447.0	1921.0	24.0
35 – 39	8980.0	8941.0	243.0	1207.0	4823.0	1942.0	465.0	184.0	34.0	43.0	19978.0	2234.0	39.0
40 – 44	11356.0	11303.0	270.0	1202.0	5402.0	3116.0	805.0	336.0	105.0	67.0	27415.0	2425.0	53.0
45 – 49	11076.0	11042.0	343.0	1135.0	4557.0	3410.0	835.0	485.0	137.0	140.0	28173.0	2551.0	34.0
50 – 54	8008.0	7967.0	327.0	856.0	3374.0	1989.0	623.0	464.0	185.0	149.0	20634.0	2590.0	41.0
55 – 59	3481.0	3466.0	133.0	442.0	1495.0	803.0	266.0	203.0	49.0	75.0	8799.0	2539.0	15.0
60 – 64	5681.0	5652.0	278.0	622.0	2222.0	1412.0	488.0	385.0	131.0	114.0	14888.0	2634.0	29.0
65 – 69	4627.0	4602.0	218.0	505.0	1602.0	1160.0	401.0	394.0	162.0	160.0	13000.0	2825.0	25.0
70 и более	5978.0	5947.0	338.0	590.0	1557.0	1455.0	827.0	627.0	282.0	271.0	18327.0	3082.0	31.0
Ненецкий автономный округ													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	8906.0	8771.0	618.0	2220.0	3323.0	1510.0	535.0	246.0	133.0	186.0	19069.0	2174.0	135.0
в том числе в возрасте, лет:													
15 – 17	22.0	22.0	10.0	11.0	1.0	-	-	-	-	-	13.0	591.0	-
18 – 19	122.0	120.0	49.0	69.0	2.0	-	-	-	-	-	73.0	608.0	2.0
20 – 24	781.0	766.0	198.0	458.0	97.0	12.0	1.0	-	-	-	692.0	903.0	15.0
25 – 29	1057.0	1041.0	104.0	544.0	300.0	72.0	15.0	5.0	-	1.0	1453.0	1396.0	16.0
30 – 34	997.0	984.0	37.0	305.0	460.0	126.0	35.0	9.0	6.0	6.0	1868.0	1898.0	13.0
35 – 39	1134.0	1108.0	38.0	192.0	550.0	204.0	75.0	26.0	12.0	11.0	2487.0	2245.0	26.0
40 – 44	1342.0	1330.0	37.0	208.0	611.0	312.0	83.0	42.0	18.0	19.0	3167.0	2381.0	12.0
45 – 49	1238.0	1226.0	34.0	164.0	555.0	272.0	103.0	47.0	27.0	24.0	3085.0	2516.0	12.0
50 – 54	958.0	944.0	38.0	135.0	372.0	237.0	78.0	25.0	22.0	37.0	2461.0	2607.0	14.0
55 – 59	352.0	342.0	18.0	43.0	145.0	72.0	30.0	17.0	7.0	10.0	875.0	2558.0	10.0
60 – 64	420.0	412.0	25.0	47.0	134.0	102.0	44.0	25.0	15.0	20.0	1178.0	2859.0	8.0
65 – 69	254.0	251.0	13.0	23.0	55.0	58.0	38.0	29.0	8.0	27.0	885.0	3526.0	3.0
70 и более	229.0	225.0	17.0	21.0	41.0	43.0	33.0	21.0	18.0	31.0	832.0	3698.0	4.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	5908.0	5801.0	459.0	1754.0	2484.0	800.0	179.0	60.0	23.0	42.0	10602.0	1828.0	107.0
в том числе в возрасте, лет:													
15 – 17	18.0	18.0	9.0	8.0	1.0	-	-	-	-	-	10.0	556.0	-
18 – 19	87.0	85.0	37.0	48.0	-	-	-	-	-	-	48.0	565.0	2.0
20 – 24	567.0	558.0	157.0	336.0	61.0	3.0	1.0	-	-	-	471.0	844.0	9.0
25 – 29	776.0	764.0	87.0	455.0	191.0	25.0	4.0	1.0	-	1.0	941.0	1232.0	12.0
30 – 34	657.0	648.0	25.0	236.0	322.0	50.0	8.0	2.0	2.0	3.0	1106.0	1707.0	9.0
35 – 39	711.0	689.0	24.0	157.0	398.0	87.0	12.0	7.0	2.0	2.0	1325.0	1923.0	22.0
40 – 44	859.0	850.0	27.0	167.0	454.0	167.0	19.0	7.0	2.0	7.0	1757.0	2067.0	9.0
45 – 49	832.0	821.0	22.0	130.0	451.0	146.0	45.0	12.0	6.0	9.0	1815.0	2211.0	11.0
50 – 54	668.0	657.0	26.0	114.0	307.0	161.0	33.0	5.0	2.0	9.0	1449.0	2205.0	11.0
55 – 59	236.0	226.0	15.0	38.0	120.0	39.0	10.0	2.0	-	2.0	461.0	2040.0	10.0
60 – 64	244.0	238.0	13.0	35.0	111.0	56.0	12.0	6.0	3.0	2.0	536.0	2252.0	6.0
65 – 69	142.0	139.0	6.0	17.0	40.0	39.0	22.0	9.0	1.0	5.0	392.0	2820.0	3.0
70 и более	111.0	108.0	11.0	13.0	28.0	27.0	13.0	9.0	5.0	2.0	291.0	2694.0	3.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	2998.0	2970.0	159.0	466.0	839.0	710.0	356.0	186.0	110.0	144.0	8467.0	2851.0	28.0
в том числе в возрасте, лет:													
15 – 17	4.0	4.0	1.0	3.0	-	-	-	-	-	-	3.0	750.0	-
18 – 19	35.0	35.0	12.0	21.0	2.0	-	-	-	-	-	25.0	714.0	-
20 – 24	214.0	208.0	41.0	122.0	36.0	9.0	-	-	-	-	221.0	1063.0	6.0
25 – 29	281.0	277.0	17.0	89.0	109.0	47.0	11.0	4.0	-	-	512.0	1848.0	4.0
30 – 34	340.0	336.0	12.0	69.0	138.0	76.0	27.0	7.0	4.0	3.0	762.0	2268.0	4.0
35 – 39	423.0	419.0	14.0	35.0	152.0	117.0	63.0	19.0	10.0	9.0	1162.0	2773.0	4.0
40 – 44	483.0	480.0	10.0	41.0	157.0	145.0	64.0	35.0	16.0	12.0	1410.0	2938.0	3.0
45 – 49	406.0	405.0	12.0	34.0	104.0	126.0	58.0	35.0	21.0	15.0	1270.0	3136.0	1.0
50 – 54	290.0	287.0	12.0	21.0	65.0	76.0	45.0	20.0	20.0	28.0	1012.0	3526.0	3.0
55 – 59	116.0	116.0	3.0	5.0	25.0	33.0	20.0	15.0	7.0	8.0	414.0	3569.0	-
60 – 64	176.0	174.0	12.0	12.0	23.0	46.0	32.0	19.0	12.0	18.0	642.0	3690.0	2.0
65 – 69	112.0	112.0	7.0	6.0	15.0	19.0	16.0	20.0	7.0	22.0	493.0	4402.0	-
70 и более	118.0	117.0	6.0	8.0	13.0	16.0	20.0	12.0	13.0	29.0	541.0	4624.0	1.0
Вологодская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	295773.0	293262.0	21506.0	90426.0	133494.0	32567.0	7255.0	4471.0	1637.0	1906.0	531395.0	1812.0	2511.0
в том числе в возрасте, лет:													
15 – 17	356.0	352.0	226.0	126.0	-	-	-	-	-	-	126.0	358.0	4.0
18 – 19	2321.0	2281.0	1175.0	1069.0	37.0	-	-	-	-	-	1143.0	501.0	40.0
20 – 24	20582.0	20294.0	6495.0	12126.0	1529.0	120.0	8.0	-	12.0	4.0	15676.0	772.0	288.0
25 – 29	29204.0	28905.0	3668.0	17587.0	6818.0	650.0	122.0	32.0	8.0	20.0	34009.0	1177.0	299.0
30 – 34	27675.0	27508.0	1544.0	12412.0	11554.0	1612.0	254.0	76.0	24.0	32.0	42136.0	1532.0	167.0
35 – 39	32720.0	32494.0	1074.0	10041.0	17123.0	3231.0	619.0	238.0	64.0	104.0	58846.0	1811.0	226.0
40 – 44	41157.0	40851.0	1238.0	8538.0	23597.0	5676.0	973.0	447.0	194.0	188.0	81515.0	1995.0	306.0
45 – 49	38977.0	38664.0	1231.0	7090.0	22419.0	5962.0	964.0	650.0	196.0	152.0	79348.0	2052.0	313.0
50 – 54	30911.0	30694.0	1034.0	6531.0	17165.0	4328.0	703.0	524.0	159.0	250.0	62192.0	2026.0	217.0
55 – 59	13607.0	13520.0	507.0	3307.0	7551.0	1556.0	299.0	174.0	38.0	88.0	26033.0	1926.0	87.0
60 – 64	20977.0	20823.0	1038.0	4871.0	10709.0	2762.0	609.0	486.0	168.0	180.0	41905.0	2012.0	154.0
65 – 69	15570.0	15396.0	822.0	3028.0	7234.0	2467.0	860.0	560.0	189.0	236.0	34203.0	2222.0	174.0
70 и более	21716.0	21480.0	1454.0	3700.0	7758.0	4203.0	1844.0	1284.0	585.0	652.0	54263.0	2526.0	236.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	201594.0	199528.0	16605.0	72310.0	91769.0	14472.0	2301.0	1154.0	369.0	548.0	320778.0	1608.0	2066.0
в том числе в возрасте, лет:													
15 – 17	230.0	226.0	153.0	73.0	-	-	-	-	-	-	73.0	323.0	4.0
18 – 19	1679.0	1644.0	922.0	706.0	16.0	-	-	-	-	-	738.0	449.0	35.0
20 – 24	15516.0	15276.0	5450.0	8919.0	851.0	36.0	8.0	-	8.0	4.0	10837.0	709.0	240.0
25 – 29	22090.0	21829.0	3149.0	14171.0	4135.0	302.0	48.0	8.0	4.0	12.0	23687.0	1085.0	261.0
30 – 34	19488.0	19325.0	1195.0	10157.0	7179.0	667.0	75.0	20.0	8.0	24.0	27148.0	1405.0	163.0
35 – 39	22032.0	21850.0	808.0	8455.0	10931.0	1295.0	214.0	63.0	20.0	64.0	36005.0	1648.0	182.0
40 – 44	27803.0	27549.0	885.0	7081.0	16360.0	2525.0	367.0	178.0	61.0	92.0	50820.0	1845.0	254.0
45 – 49	27135.0	26858.0	947.0	5795.0	16528.0	2913.0	337.0	214.0	40.0	84.0	50932.0	1896.0	277.0
50 – 54	22022.0	21845.0	763.0	5401.0	12894.0	2201.0	260.0	165.0	63.0	98.0	40776.0	1867.0	177.0
55 – 59	9821.0	9751.0	354.0	2749.0	5715.0	777.0	82.0	50.0	4.0	20.0	17260.0	1770.0	70.0
60 – 64	13569.0	13443.0	647.0	3912.0	7406.0	1173.0	170.0	91.0	16.0	28.0	23722.0	1765.0	126.0
65 – 69	9170.0	9038.0	531.0	2358.0	4810.0	1016.0	186.0	82.0	31.0	24.0	16586.0	1835.0	132.0
70 и более	11039.0	10894.0	801.0	2533.0	4944.0	1567.0	554.0	283.0	114.0	98.0	22194.0	2037.0	145.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	94179.0	93734.0	4901.0	18116.0	41725.0	18095.0	4954.0	3317.0	1268.0	1358.0	210617.0	2247.0	445.0
в том числе в возрасте, лет:													
15 – 17	126.0	126.0	73.0	53.0	-	-	-	-	-	-	53.0	421.0	-
18 – 19	642.0	637.0	253.0	363.0	21.0	-	-	-	-	-	405.0	636.0	5.0
20 – 24	5066.0	5018.0	1045.0	3207.0	678.0	84.0	-	-	4.0	-	4839.0	964.0	48.0
25 – 29	7114.0	7076.0	519.0	3416.0	2683.0	348.0	74.0	24.0	4.0	8.0	10322.0	1459.0	38.0
30 – 34	8187.0	8183.0	349.0	2255.0	4375.0	945.0	179.0	56.0	16.0	8.0	14988.0	1832.0	4.0
35 – 39	10688.0	10644.0	266.0	1586.0	6192.0	1936.0	405.0	175.0	44.0	40.0	22841.0	2146.0	44.0
40 – 44	13354.0	13302.0	353.0	1457.0	7237.0	3151.0	606.0	269.0	133.0	96.0	30695.0	2308.0	52.0
45 – 49	11842.0	11806.0	284.0	1295.0	5891.0	3049.0	627.0	436.0	156.0	68.0	28416.0	2407.0	36.0
50 – 54	8889.0	8849.0	271.0	1130.0	4271.0	2127.0	443.0	359.0	96.0	152.0	21416.0	2420.0	40.0
55 – 59	3786.0	3769.0	153.0	558.0	1836.0	779.0	217.0	124.0	34.0	68.0	8773.0	2328.0	17.0
60 – 64	7408.0	7380.0	391.0	959.0	3303.0	1589.0	439.0	395.0	152.0	152.0	18183.0	2464.0	28.0
65 – 69	6400.0	6358.0	291.0	670.0	2424.0	1451.0	674.0	478.0	158.0	212.0	17617.0	2771.0	42.0
70 и более	10677.0	10586.0	653.0	1167.0	2814.0	2636.0	1290.0	1001.0	471.0	554.0	32069.0	3029.0	91.0
Калининградская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	222873.0	219011.0	17577.0	85702.0	92875.0	16594.0	3509.0	1392.0	559.0	803.0	352092.0	1608.0	3862.0
в том числе в возрасте, лет:													
15 – 17	351.0	336.0	213.0	119.0	4.0	-	-	-	-	-	127.0	378.0	15.0
18 – 19	2015.0	1898.0	1036.0	807.0	47.0	8.0	-	-	-	-	925.0	487.0	117.0
20 – 24	15267.0	14829.0	5115.0	8441.0	1178.0	60.0	27.0	4.0	-	4.0	11133.0	751.0	438.0
25 – 29	22418.0	21914.0	3387.0	13703.0	4098.0	508.0	124.0	16.0	25.0	53.0	24532.0	1119.0	504.0
30 – 34	23395.0	23054.0	1347.0	12280.0	7942.0	1070.0	245.0	89.0	33.0	48.0	33445.0	1451.0	341.0
35 – 39	24465.0	24093.0	979.0	9761.0	10894.0	1855.0	351.0	96.0	44.0	113.0	40153.0	1667.0	372.0
40 – 44	30097.0	29605.0	976.0	9244.0	15675.0	2782.0	575.0	176.0	66.0	111.0	53432.0	1805.0	492.0
45 – 49	28619.0	28221.0	1001.0	8405.0	15110.0	2773.0	572.0	182.0	47.0	131.0	51505.0	1825.0	398.0
50 – 54	25253.0	24843.0	897.0	7808.0	12929.0	2372.0	424.0	225.0	89.0	99.0	44942.0	1809.0	410.0
55 – 59	11918.0	11734.0	492.0	3824.0	5987.0	985.0	188.0	149.0	57.0	52.0	21036.0	1793.0	184.0
60 – 64	15303.0	15083.0	746.0	4787.0	7641.0	1374.0	260.0	155.0	50.0	70.0	26842.0	1780.0	220.0
65 – 69	11250.0	11088.0	526.0	3231.0	5746.0	1086.0	285.0	112.0	39.0	63.0	20406.0	1840.0	162.0
70 и более	12522.0	12313.0	862.0	3292.0	5624.0	1721.0	458.0	188.0	109.0	59.0	23614.0	1918.0	209.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	173780.0	170412.0	14447.0	72828.0	71858.0	9086.0	1234.0	410.0	153.0	396.0	254894.0	1496.0	3368.0
в том числе в возрасте, лет:													
15 – 17	191.0	176.0	114.0	62.0	-	-	-	-	-	-	62.0	352.0	15.0
18 – 19	1348.0	1244.0	750.0	473.0	17.0	4.0	-	-	-	-	519.0	417.0	104.0
20 – 24	11151.0	10774.0	4148.0	6000.0	564.0	31.0	27.0	-	-	4.0	7357.0	683.0	377.0
25 – 29	17084.0	16684.0	2824.0	11020.0	2553.0	206.0	41.0	-	8.0	32.0	17188.0	1030.0	400.0
30 – 34	17953.0	17658.0	1143.0	10426.0	5429.0	499.0	82.0	27.0	16.0	36.0	23640.0	1339.0	295.0
35 – 39	18806.0	18494.0	803.0	8570.0	7990.0	900.0	114.0	32.0	24.0	61.0	28493.0	1541.0	312.0
40 – 44	23166.0	22712.0	774.0	8160.0	12008.0	1434.0	201.0	63.0	16.0	56.0	38177.0	1681.0	454.0
45 – 49	22530.0	22171.0	863.0	7359.0	12061.0	1549.0	209.0	67.0	8.0	55.0	37784.0	1704.0	359.0
50 – 54	20393.0	20036.0	772.0	7035.0	10606.0	1344.0	141.0	63.0	20.0	55.0	33719.0	1683.0	357.0
55 – 59	9669.0	9509.0	418.0	3457.0	4868.0	609.0	86.0	35.0	8.0	28.0	15819.0	1664.0	160.0
60 – 64	12323.0	12119.0	650.0	4340.0	6201.0	780.0	85.0	15.0	22.0	26.0	19833.0	1637.0	204.0
65 – 69	9027.0	8885.0	443.0	2954.0	4787.0	563.0	63.0	37.0	15.0	23.0	14927.0	1680.0	142.0
70 и более	10139.0	9950.0	745.0	2972.0	4774.0	1167.0	185.0	71.0	16.0	20.0	17376.0	1746.0	189.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	49093.0	48599.0	3130.0	12874.0	21017.0	7508.0	2275.0	982.0	406.0	407.0	97198.0	2000.0	494.0
в том числе в возрасте, лет:													
15 – 17	160.0	160.0	99.0	57.0	4.0	-	-	-	-	-	65.0	406.0	-
18 – 19	667.0	654.0	286.0	334.0	30.0	4.0	-	-	-	-	406.0	621.0	13.0
20 – 24	4116.0	4055.0	967.0	2441.0	614.0	29.0	-	4.0	-	-	3776.0	931.0	61.0
25 – 29	5334.0	5230.0	563.0	2683.0	1545.0	302.0	83.0	16.0	17.0	21.0	7344.0	1404.0	104.0
30 – 34	5442.0	5396.0	204.0	1854.0	2513.0	571.0	163.0	62.0	17.0	12.0	9805.0	1817.0	46.0
35 – 39	5659.0	5599.0	176.0	1191.0	2904.0	955.0	237.0	64.0	20.0	52.0	11660.0	2083.0	60.0
40 – 44	6931.0	6893.0	202.0	1084.0	3667.0	1348.0	374.0	113.0	50.0	55.0	15255.0	2213.0	38.0
45 – 49	6089.0	6050.0	138.0	1046.0	3049.0	1224.0	363.0	115.0	39.0	76.0	13721.0	2268.0	39.0
50 – 54	4860.0	4807.0	125.0	773.0	2323.0	1028.0	283.0	162.0	69.0	44.0	11223.0	2335.0	53.0
55 – 59	2249.0	2225.0	74.0	367.0	1119.0	376.0	102.0	114.0	49.0	24.0	5217.0	2345.0	24.0
60 – 64	2980.0	2964.0	96.0	447.0	1440.0	594.0	175.0	140.0	28.0	44.0	7009.0	2365.0	16.0
65 – 69	2223.0	2203.0	83.0	277.0	959.0	523.0	222.0	75.0	24.0	40.0	5479.0	2487.0	20.0
70 и более	2383.0	2363.0	117.0	320.0	850.0	554.0	273.0	117.0	93.0	39.0	6238.0	2640.0	20.0
Ленинградская область													
Городские и сельские населенные пункты													
