7. НАСЕЛЕНИЕ, ЗАНЯТОЕ В ЭКОНОМИКЕ, ПО УРОВНЮ ОБРАЗОВАНИЯ, ПОЛУ И ВОЗРАСТНЫМ ГРУППАМ ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ												
												
												
	Всего	Имеющие образование								Не имеющие 
Возраст не указан	42.0	-	12.0	-	2.0	3.0	2.0	2.0	-	1.0	-	20.0
Из общей численности занятых - население в возрасте:												
трудоспособном	306404.0	627.0	56411.0	5663.0	129589.0	51978.0	39868.0	19479.0	2471.0	155.0	66.0	163.0
старше трудоспособного	14119.0	97.0	4300.0	156.0	4647.0	1190.0	1225.0	1665.0	804.0	22.0	10.0	13.0
16-29 лет	82286.0	126.0	12123.0	2807.0	33122.0	14715.0	10661.0	7802.0	832.0	51.0	23.0	47.0
Мужчины, занятые в экономике, в возрасте 15 лет и более	159329.0	379.0	25658.0	2730.0	57477.0	32911.0	24153.0	13528.0	2305.0	93.0	41.0	95.0
в том числе в возрасте, лет:												
15–17	888.0	-	-	2.0	25.0	74.0	149.0	525.0	106.0	5.0	4.0	2.0
18–19 	4170.0	-	-	36.0	1164.0	761.0	1023.0	1035.0	148.0	1.0	1.0	2.0
20–24 	18951.0	9.0	1877.0	725.0	7009.0	4056.0	2599.0	2353.0	298.0	13.0	5.0	12.0
25–29 	19942.0	56.0	3496.0	461.0	7631.0	4084.0	2462.0	1583.0	142.0	11.0	5.0	16.0
30–34 	18334.0	40.0	3097.0	339.0	7658.0	3796.0	2543.0	765.0	77.0	10.0	5.0	9.0
35–39 	19666.0	35.0	3557.0	288.0	7979.0	3986.0	2995.0	718.0	87.0	12.0	4.0	9.0
40–44 	25782.0	52.0	4028.0	242.0	9576.0	5541.0	4971.0	1208.0	134.0	13.0	8.0	17.0
45–49 	22214.0	55.0	3455.0	274.0	7602.0	5106.0	3747.0	1715.0	240.0	7.0	2.0	13.0
50–54 	17675.0	57.0	3117.0	200.0	5640.0	3660.0	2562.0	2122.0	308.0	4.0	1.0	5.0
55–59 	6927.0	20.0	1520.0	97.0	1997.0	1316.0	774.0	865.0	328.0	7.0	2.0	3.0
60–64 	3336.0	28.0	1021.0	41.0	828.0	419.0	250.0	490.0	246.0	8.0	4.0	5.0
65–69 	1095.0	21.0	369.0	21.0	294.0	90.0	65.0	109.0	125.0	-	-	1.0
70 и более	349.0	6.0	121.0	4.0	74.0	22.0	13.0	40.0	66.0	2.0	-	1.0
Возраст не указан	30.0	-	8.0	-	2.0	1.0	2.0	2.0	-	1.0	-	14.0
Из общей численности занятых - мужчины в возрасте:												
трудоспособном	154471.0	324.0	24147.0	2664.0	56281.0	32380.0	23825.0	12835.0	1846.0	82.0	36.0	87.0
старше трудоспособного	4780.0	55.0	1511.0	66.0	1196.0	531.0	328.0	639.0	437.0	10.0	4.0	7.0
16-29 лет	43873.0	65.0	5373.0	1224.0	15829.0	8975.0	6233.0	5442.0	672.0	29.0	14.0	31.0
Женщины, занятые в экономике, в возрасте 15 лет и более	161318.0	345.0	35053.0	3089.0	76759.0	20257.0	16940.0	7707.0	998.0	85.0	36.0	85.0
в том числе в возрасте, лет:												
15–17	449.0	-	-	3.0	27.0	21.0	154.0	221.0	19.0	-	-	4.0
18–19 	3153.0	-	3.0	76.0	1164.0	591.0	927.0	360.0	27.0	4.0	2.0	1.0
20–24 	16197.0	21.0	2363.0	977.0	7565.0	2536.0	1778.0	888.0	60.0	5.0	2.0	4.0
25–29	18660.0	40.0	4384.0	527.0	8537.0	2592.0	1569.0	928.0	60.0	13.0	5.0	10.0
30–34 	18666.0	45.0	4609.0	369.0	9477.0	2287.0	1356.0	448.0	49.0	18.0	4.0	8.0
35–39 	21311.0	40.0	5052.0	300.0	10974.0	2666.0	1802.0	411.0	42.0	9.0	4.0	15.0
40–44 	28253.0	63.0	6153.0	328.0	14385.0	3453.0	3065.0	705.0	75.0	10.0	6.0	16.0
45–49 	25548.0	50.0	5481.0	248.0	12278.0	3252.0	2933.0	1170.0	116.0	8.0	3.0	12.0
50–54 	19742.0	44.0	4219.0	171.0	8901.0	2200.0	2459.0	1550.0	183.0	6.0	4.0	9.0
55–59 	5106.0	23.0	1570.0	55.0	1998.0	424.0	548.0	427.0	58.0	1.0	1.0	2.0
60–64 	2937.0	10.0	857.0	24.0	1072.0	168.0	275.0	401.0	126.0	1.0	-	3.0
65–69 	1007.0	8.0	288.0	5.0	313.0	54.0	57.0	158.0	116.0	7.0	3.0	1.0
70 и более	289.0	1.0	74.0	6.0	68.0	13.0	17.0	40.0	67.0	3.0	2.0	-
Возраст не указан	12.0	-	4.0	-	-	2.0	-	-	-	-	-	6.0
Из общей численности занятых - женщины в возрасте:												
трудоспособном	151933.0	303.0	32264.0	2999.0	73308.0	19598.0	16043.0	6644.0	625.0	73.0	30.0	76.0
старше трудоспособного	9339.0	42.0	2789.0	90.0	3451.0	659.0	897.0	1026.0	367.0	12.0	6.0	6.0
16-29 лет	38413.0	61.0	6750.0	1583.0	17293.0	5740.0	4428.0	2360.0	160.0	22.0	9.0	16.0
Городское население, занятое в экономике, в возрасте 15 лет и более	228388.0	586.0	50106.0	4759.0	99280.0	33072.0	27160.0	11606.0	1604.0	61.0	30.0	154.0
в том числе в возрасте, лет:												
15–17	751.0	-	-	5.0	32.0	43.0	224.0	405.0	38.0	1.0	1.0	3.0
18–19 	5494.0	-	3.0	99.0	1818.0	975.0	1611.0	923.0	62.0	-	-	3.0
20–24 	26093.0	29.0	3678.0	1436.0	11327.0	4663.0	3105.0	1711.0	125.0	8.0	4.0	11.0
25–29 	28828.0	86.0	6841.0	841.0	12542.0	4489.0	2638.0	1273.0	90.0	5.0	2.0	23.0
30–34 	26828.0	70.0	6460.0	585.0	12738.0	3979.0	2365.0	551.0	57.0	9.0	2.0	14.0
35–39 	28078.0	61.0	6844.0	466.0	13487.0	4080.0	2574.0	477.0	62.0	7.0	3.0	20.0
40–44 	36444.0	91.0	8122.0	425.0	16897.0	5127.0	4807.0	849.0	89.0	8.0	5.0	29.0
45–49 	32774.0	84.0	7208.0	396.0	14328.0	4627.0	4480.0	1472.0	150.0	6.0	3.0	23.0
50–54 	26622.0	81.0	6005.0	292.0	10746.0	3367.0	3765.0	2124.0	228.0	2.0	2.0	12.0
55–59 	9049.0	34.0	2583.0	126.0	3143.0	1128.0	1012.0	838.0	177.0	3.0	1.0	5.0
60–64 	5162.0	25.0	1615.0	55.0	1578.0	460.0	450.0	708.0	258.0	5.0	2.0	8.0
65–69 	1741.0	20.0	576.0	24.0	520.0	108.0	104.0	213.0	170.0	4.0	3.0	2.0
70 и более	524.0	5.0	171.0	9.0	124.0	26.0	25.0	62.0	98.0	3.0	2.0	1.0
Возраст не указан	37.0	-	10.0	-	2.0	2.0	1.0	1.0	-	1.0	-	20.0
Из общей численности занятых - население в возрасте:												
трудоспособном	216819.0	518.0	46449.0	4628.0	95471.0	32142.0	26131.0	10262.0	1033.0	47.0	21.0	138.0
старше трудоспособного	11504.0	68.0	3657.0	131.0	3809.0	930.0	1029.0	1290.0	564.0	13.0	8.0	13.0
16-29 лет	61101.0	115.0	10522.0	2381.0	25719.0	10170.0	7578.0	4258.0	308.0	13.0	6.0	37.0
Мужчины, занятые в экономике, в возрасте 15 лет и более	111428.0	300.0	21656.0	2278.0	43415.0	19702.0	15420.0	7468.0	1072.0	35.0	17.0	82.0
в том числе в возрасте, лет:												
15–17	459.0	-	-	2.0	11.0	29.0	97.0	285.0	33.0	1.0	1.0	1.0
18–19 	3209.0	-	-	34.0	950.0	565.0	864.0	739.0	55.0	-	-	2.0
20–24 	13890.0	8.0	1609.0	623.0	5563.0	2858.0	1820.0	1281.0	111.0	8.0	4.0	9.0
25–29 	14829.0	49.0	3072.0	407.0	6086.0	2703.0	1597.0	830.0	67.0	4.0	2.0	14.0
30–34 	13350.0	32.0	2697.0	287.0	5951.0	2438.0	1533.0	366.0	36.0	3.0	-	7.0
35–39 	13321.0	29.0	2948.0	240.0	5795.0	2385.0	1549.0	323.0	41.0	4.0	2.0	7.0
40–44 	16774.0	39.0	3299.0	178.0	6826.0	2989.0	2843.0	528.0	50.0	7.0	5.0	15.0
45–49 	14633.0	44.0	2856.0	207.0	5496.0	2643.0	2416.0	854.0	103.0	2.0	1.0	12.0
50–54 	12086.0	47.0	2590.0	160.0	4164.0	1899.0	1859.0	1227.0	135.0	-	-	5.0
55–59 	4972.0	16.0	1288.0	83.0	1556.0	792.0	562.0	531.0	139.0	2.0	-	3.0
60–64 	2718.0	18.0	871.0	33.0	701.0	319.0	218.0	385.0	164.0	4.0	2.0	5.0
65–69 	900.0	14.0	319.0	20.0	251.0	66.0	52.0	89.0	88.0	-	-	1.0
70 и более	287.0	4.0	107.0	4.0	65.0	16.0	10.0	30.0	50.0	-	-	1.0
Возраст не указан	27.0	-	8.0	-	2.0	-	1.0	1.0	-	1.0	-	14.0
Из общей численности занятых - мужчины в возрасте:												
трудоспособном	107485.0	264.0	20359.0	2221.0	42398.0	19301.0	15140.0	6933.0	765.0	30.0	14.0	74.0
старше трудоспособного	3905.0	36.0	1297.0	57.0	1017.0	401.0	280.0	504.0	302.0	4.0	2.0	7.0
16-29 лет	32349.0	57.0	4681.0	1066.0	12610.0	6155.0	4378.0	3104.0	261.0	12.0	6.0	25.0
Женщины, занятые в экономике, в возрасте 15 лет и более	116960.0	286.0	28450.0	2481.0	55865.0	13370.0	11740.0	4138.0	532.0	26.0	13.0	72.0
в том числе в возрасте, лет:												
15–17	292.0	-	-	3.0	21.0	14.0	127.0	120.0	5.0	-	-	2.0
18–19 	2285.0	-	3.0	65.0	868.0	410.0	747.0	184.0	7.0	-	-	1.0
20–24 	12203.0	21.0	2069.0	813.0	5764.0	1805.0	1285.0	430.0	14.0	-	-	2.0
25–29 	13999.0	37.0	3769.0	434.0	6456.0	1786.0	1041.0	443.0	23.0	1.0	-	9.0
30–34 	13478.0	38.0	3763.0	298.0	6787.0	1541.0	832.0	185.0	21.0	6.0	2.0	7.0
35–39 	14757.0	32.0	3896.0	226.0	7692.0	1695.0	1025.0	154.0	21.0	3.0	1.0	13.0
40–44 	19670.0	52.0	4823.0	247.0	10071.0	2138.0	1964.0	321.0	39.0	1.0	-	14.0
45–49 	18141.0	40.0	4352.0	189.0	8832.0	1984.0	2064.0	618.0	47.0	4.0	2.0	11.0
50–54 	14536.0	34.0	3415.0	132.0	6582.0	1468.0	1906.0	897.0	93.0	2.0	2.0	7.0
55–59 	4077.0	18.0	1295.0	43.0	1587.0	336.0	450.0	307.0	38.0	1.0	1.0	2.0
60–64 	2444.0	7.0	744.0	22.0	877.0	141.0	232.0	323.0	94.0	1.0	-	3.0
65–69 	841.0	6.0	257.0	4.0	269.0	42.0	52.0	124.0	82.0	4.0	3.0	1.0
70 и более	237.0	1.0	64.0	5.0	59.0	10.0	15.0	32.0	48.0	3.0	2.0	-
Возраст не указан	10.0	-	2.0	-	-	2.0	-	-	-	-	-	6.0
Из общей численности занятых - женщины в возрасте:												
трудоспособном	109334.0	254.0	26090.0	2407.0	53073.0	12841.0	10991.0	3329.0	268.0	17.0	7.0	64.0
старше трудоспособного	7599.0	32.0	2360.0	74.0	2792.0	529.0	749.0	786.0	262.0	9.0	6.0	6.0
16-29 лет	28752.0	58.0	5841.0	1315.0	13109.0	4015.0	3200.0	1154.0	47.0	1.0	-	12.0
Сельское население, занятое в экономике, в возрасте 15 лет и более	92259.0	138.0	10605.0	1060.0	34956.0	20096.0	13933.0	9629.0	1699.0	117.0	47.0	26.0
в том числе в возрасте, лет:												
15–17	586.0	-	-	-	20.0	52.0	79.0	341.0	87.0	4.0	3.0	3.0
18–19 	1829.0	-	-	13.0	510.0	377.0	339.0	472.0	113.0	5.0	3.0	-
20–24 	9055.0	1.0	562.0	266.0	3247.0	1929.0	1272.0	1530.0	233.0	10.0	3.0	5.0
25–29 	9774.0	10.0	1039.0	147.0	3626.0	2187.0	1393.0	1238.0	112.0	19.0	8.0	3.0
30–34 	10172.0	15.0	1246.0	123.0	4397.0	2104.0	1534.0	662.0	69.0	19.0	7.0	3.0
35–39 	12899.0	14.0	1765.0	122.0	5466.0	2572.0	2223.0	652.0	67.0	14.0	5.0	4.0
40–44 	17591.0	24.0	2059.0	145.0	7064.0	3867.0	3229.0	1064.0	120.0	15.0	9.0	4.0
45–49 	14988.0	21.0	1728.0	126.0	5552.0	3731.0	2200.0	1413.0	206.0	9.0	2.0	2.0
50–54 	10795.0	20.0	1331.0	79.0	3795.0	2493.0	1256.0	1548.0	263.0	8.0	3.0	2.0
55–59 	2984.0	9.0	507.0	26.0	852.0	612.0	310.0	454.0	209.0	5.0	2.0	-
60–64 	1111.0	13.0	263.0	10.0	322.0	127.0	75.0	183.0	114.0	4.0	2.0	-
65–69 	361.0	9.0	81.0	2.0	87.0	36.0	18.0	54.0	71.0	3.0	-	-
70 и более	114.0	2.0	24.0	1.0	18.0	9.0	5.0	18.0	35.0	2.0	-	-
Возраст не указан	5.0	-	2.0	-	-	1.0	1.0	1.0	-	-	-	-
Из общей численности занятых - население в возрасте:												
трудоспособном	89585.0	109.0	9962.0	1035.0	34118.0	19836.0	13737.0	9217.0	1438.0	108.0	45.0	25.0
старше трудоспособного	2615.0	29.0	643.0	25.0	838.0	260.0	196.0	375.0	240.0	9.0	2.0	-
16-29 лет	21185.0	11.0	1601.0	426.0	7403.0	4545.0	3083.0	3544.0	524.0	38.0	17.0	10.0
Мужчины, занятые в экономике, в возрасте 15 лет и более	47901.0	79.0	4002.0	452.0	14062.0	13209.0	8733.0	6060.0	1233.0	58.0	24.0	13.0
в том числе в возрасте, лет:												
15–17	429.0	-	-	-	14.0	45.0	52.0	240.0	73.0	4.0	3.0	1.0
18–19 	961.0	-	-	2.0	214.0	196.0	159.0	296.0	93.0	1.0	1.0	-
20–24 	5061.0	1.0	268.0	102.0	1446.0	1198.0	779.0	1072.0	187.0	5.0	1.0	3.0
25–29 	5113.0	7.0	424.0	54.0	1545.0	1381.0	865.0	753.0	75.0	7.0	3.0	2.0
30–34 	4984.0	8.0	400.0	52.0	1707.0	1358.0	1010.0	399.0	41.0	7.0	5.0	2.0
35–39 	6345.0	6.0	609.0	48.0	2184.0	1601.0	1446.0	395.0	46.0	8.0	2.0	2.0
40–44 	9008.0	13.0	729.0	64.0	2750.0	2552.0	2128.0	680.0	84.0	6.0	3.0	2.0
45–49 	7581.0	11.0	599.0	67.0	2106.0	2463.0	1331.0	861.0	137.0	5.0	1.0	1.0
50–54 	5589.0	10.0	527.0	40.0	1476.0	1761.0	703.0	895.0	173.0	4.0	1.0	-
55–59 	1955.0	4.0	232.0	14.0	441.0	524.0	212.0	334.0	189.0	5.0	2.0	-
60–64 	618.0	10.0	150.0	8.0	127.0	100.0	32.0	105.0	82.0	4.0	2.0	-
65–69 	195.0	7.0	50.0	1.0	43.0	24.0	13.0	20.0	37.0	-	-	-
70 и более	62.0	2.0	14.0	-	9.0	6.0	3.0	10.0	16.0	2.0	-	-
Возраст не указан	3.0	-	-	-	-	1.0	1.0	1.0	-	-	-	-
Из общей численности занятых - мужчины в возрасте:												
трудоспособном	46986.0	60.0	3788.0	443.0	13883.0	13079.0	8685.0	5902.0	1081.0	52.0	22.0	13.0
старше трудоспособного	875.0	19.0	214.0	9.0	179.0	130.0	48.0	135.0	135.0	6.0	2.0	-
16-29 лет	11524.0	8.0	692.0	158.0	3219.0	2820.0	1855.0	2338.0	411.0	17.0	8.0	6.0
Женщины, занятые в экономике, в возрасте 15 лет и более	44358.0	59.0	6603.0	608.0	20894.0	6887.0	5200.0	3569.0	466.0	59.0	23.0	13.0
в том числе в возрасте, лет:												
15–17	157.0	-	-	-	6.0	7.0	27.0	101.0	14.0	-	-	2.0
18–19 	868.0	-	-	11.0	296.0	181.0	180.0	176.0	20.0	4.0	2.0	-
20–24 	3994.0	-	294.0	164.0	1801.0	731.0	493.0	458.0	46.0	5.0	2.0	2.0
25–29 	4661.0	3.0	615.0	93.0	2081.0	806.0	528.0	485.0	37.0	12.0	5.0	1.0
30–34 	5188.0	7.0	846.0	71.0	2690.0	746.0	524.0	263.0	28.0	12.0	2.0	1.0
35–39 	6554.0	8.0	1156.0	74.0	3282.0	971.0	777.0	257.0	21.0	6.0	3.0	2.0
40–44 	8583.0	11.0	1330.0	81.0	4314.0	1315.0	1101.0	384.0	36.0	9.0	6.0	2.0
45–49 	7407.0	10.0	1129.0	59.0	3446.0	1268.0	869.0	552.0	69.0	4.0	1.0	1.0
50–54 	5206.0	10.0	804.0	39.0	2319.0	732.0	553.0	653.0	90.0	4.0	2.0	2.0
55–59 	1029.0	5.0	275.0	12.0	411.0	88.0	98.0	120.0	20.0	-	-	-
60–64 	493.0	3.0	113.0	2.0	195.0	27.0	43.0	78.0	32.0	-	-	-
65–69 	166.0	2.0	31.0	1.0	44.0	12.0	5.0	34.0	34.0	3.0	-	-
70 и более	52.0	-	10.0	1.0	9.0	3.0	2.0	8.0	19.0	-	-	-
Возраст не указан	2.0	-	2.0	-	-	-	-	-	-	-	-	-
Из общей численности занятых - женщины в возрасте:												
трудоспособном	42599.0	49.0	6174.0	592.0	20235.0	6757.0	5052.0	3315.0	357.0	56.0	23.0	12.0
старше трудоспособного	1740.0	10.0	429.0	16.0	659.0	130.0	148.0	240.0	105.0	3.0	-	-
16-29 лет	9661.0	3.0	909.0	268.0	4184.0	1725.0	1228.0	1206.0	113.0	21.0	9.0	4.0
Курская область												
Все население, занятое в экономике, в возрасте 15 лет и более	485203.0	1587.0	101406.0	10091.0	168820.0	100112.0	74528.0	23912.0	4103.0	187.0	105.0	457.0
в том числе в возрасте, лет:												
15–17	1210.0	-	-	-	37.0	118.0	356.0	583.0	103.0	6.0	3.0	7.0
18–19 	7309.0	-	-	251.0	2079.0	1665.0	2202.0	980.0	114.0	6.0	4.0	12.0
20–24 	46895.0	77.0	7244.0	2803.0	15786.0	10311.0	7164.0	3140.0	314.0	13.0	11.0	43.0
25–29 	59777.0	269.0	14462.0	1984.0	19600.0	12221.0	7911.0	3000.0	260.0	16.0	11.0	54.0
30–34 	59357.0	210.0	13618.0	1396.0	21984.0	12055.0	7890.0	1870.0	244.0	24.0	14.0	66.0
35–39 	66198.0	190.0	14531.0	1038.0	24624.0	14278.0	9428.0	1818.0	217.0	18.0	11.0	56.0
40–44 	84265.0	250.0	16912.0	993.0	31021.0	18764.0	13364.0	2535.0	340.0	14.0	11.0	72.0
45–49 	75352.0	174.0	14337.0	767.0	26888.0	16390.0	12899.0	3364.0	452.0	17.0	12.0	64.0
50–54 	56518.0	191.0	11732.0	535.0	19097.0	10462.0	9787.0	3953.0	684.0	22.0	8.0	55.0
55–59 	17340.0	86.0	4689.0	204.0	4880.0	2833.0	2428.0	1596.0	589.0	20.0	14.0	15.0
60–64 	7520.0	78.0	2637.0	84.0	2010.0	757.0	818.0	731.0	382.0	13.0	3.0	10.0
65–69 	2486.0	41.0	926.0	20.0	623.0	186.0	224.0	245.0	210.0	8.0	3.0	3.0
70 и более	976.0	21.0	318.0	16.0	191.0	72.0	57.0	97.0	194.0	10.0	-	-
Возраст не указан	50.0	-	4.0	1.0	14.0	9.0	11.0	6.0	1.0	-	-	4.0
Из общей численности занятых - население в возрасте:												
трудоспособном	467321.0	1426.0	95095.0	9878.0	163783.0	98529.0	72533.0	22294.0	3196.0	150.0	96.0	437.0
старше трудоспособного	17772.0	161.0	6311.0	213.0	5037.0	1580.0	1995.0	1538.0	884.0	36.0	9.0	17.0
16-29 лет	115081.0	346.0	21706.0	5038.0	37502.0	24312.0	17633.0	7623.0	768.0	40.0	29.0	113.0
Мужчины, занятые в экономике, в возрасте 15 лет и более	243801.0	859.0	43593.0	4690.0	72836.0	62584.0	41203.0	14839.0	2827.0	123.0	70.0	247.0
в том числе в возрасте, лет:												
15–17	765.0	-	-	-	21.0	84.0	162.0	411.0	79.0	6.0	3.0	2.0
18–19 	3730.0	-	-	65.0	931.0	918.0	1049.0	657.0	95.0	6.0	4.0	9.0
20–24 	25161.0	39.0	2958.0	1054.0	7739.0	6676.0	4152.0	2259.0	256.0	10.0	8.0	18.0
25–29 	31349.0	127.0	6242.0	1020.0	9223.0	7755.0	4755.0	2004.0	184.0	8.0	7.0	31.0
30–34 	30014.0	98.0	5596.0	738.0	9615.0	7515.0	5042.0	1183.0	175.0	19.0	12.0	33.0
35–39 	32313.0	84.0	5970.0	513.0	10138.0	8614.0	5667.0	1132.0	147.0	13.0	8.0	35.0
40–44 	40776.0	137.0	7113.0	471.0	12601.0	11300.0	7293.0	1585.0	233.0	9.0	7.0	34.0
45–49 	35810.0	94.0	6077.0	386.0	10749.0	9950.0	6352.0	1870.0	290.0	8.0	4.0	34.0
50–54 	27025.0	112.0	5155.0	270.0	7692.0	6743.0	4567.0	2029.0	414.0	12.0	4.0	31.0
55–59 	10550.0	65.0	2259.0	111.0	2667.0	2268.0	1532.0	1131.0	491.0	15.0	11.0	11.0
60–64 	4311.0	58.0	1470.0	48.0	1018.0	578.0	464.0	403.0	255.0	9.0	2.0	8.0
65–69 	1450.0	30.0	569.0	11.0	323.0	134.0	139.0	126.0	115.0	2.0	-	1.0
70 и более	547.0	15.0	184.0	3.0	119.0	49.0	29.0	49.0	93.0	6.0	-	-
Возраст не указан	25.0	-	2.0	1.0	6.0	6.0	5.0	2.0	-	-	-	3.0
Из общей численности занятых - мужчины в возрасте:												
трудоспособном	237414.0	756.0	41370.0	4628.0	71376.0	61820.0	40571.0	14203.0	2347.0	105.0	68.0	238.0
старше трудоспособного	6308.0	103.0	2223.0	62.0	1460.0	761.0	632.0	578.0	463.0	17.0	2.0	9.0
16-29 лет	60926.0	166.0	9200.0	2139.0	17914.0	15430.0	10118.0	5273.0	597.0	29.0	22.0	60.0
Женщины, занятые в экономике, в возрасте 15 лет и более	241402.0	728.0	57813.0	5401.0	95984.0	37528.0	33325.0	9073.0	1276.0	64.0	35.0	210.0
в том числе в возрасте, лет:												
15–17	445.0	-	-	-	16.0	34.0	194.0	172.0	24.0	-	-	5.0
18–19 	3579.0	-	-	186.0	1148.0	747.0	1153.0	323.0	19.0	-	-	3.0
20–24 	21734.0	38.0	4286.0	1749.0	8047.0	3635.0	3012.0	881.0	58.0	3.0	3.0	25.0
25–29	28428.0	142.0	8220.0	964.0	10377.0	4466.0	3156.0	996.0	76.0	8.0	4.0	23.0
30–34 	29343.0	112.0	8022.0	658.0	12369.0	4540.0	2848.0	687.0	69.0	5.0	2.0	33.0
35–39 	33885.0	106.0	8561.0	525.0	14486.0	5664.0	3761.0	686.0	70.0	5.0	3.0	21.0
40–44 	43489.0	113.0	9799.0	522.0	18420.0	7464.0	6071.0	950.0	107.0	5.0	4.0	38.0
45–49 	39542.0	80.0	8260.0	381.0	16139.0	6440.0	6547.0	1494.0	162.0	9.0	8.0	30.0
50–54 	29493.0	79.0	6577.0	265.0	11405.0	3719.0	5220.0	1924.0	270.0	10.0	4.0	24.0
55–59 	6790.0	21.0	2430.0	93.0	2213.0	565.0	896.0	465.0	98.0	5.0	3.0	4.0
60–64 	3209.0	20.0	1167.0	36.0	992.0	179.0	354.0	328.0	127.0	4.0	1.0	2.0
65–69 	1036.0	11.0	357.0	9.0	300.0	52.0	85.0	119.0	95.0	6.0	3.0	2.0
70 и более	429.0	6.0	134.0	13.0	72.0	23.0	28.0	48.0	101.0	4.0	-	-
Возраст не указан	25.0	-	2.0	-	8.0	3.0	6.0	4.0	1.0	-	-	1.0
Из общей численности занятых - женщины в возрасте:												
трудоспособном	229907.0	670.0	53725.0	5250.0	92407.0	36709.0	31962.0	8091.0	849.0	45.0	28.0	199.0
старше трудоспособного	11464.0	58.0	4088.0	151.0	3577.0	819.0	1363.0	960.0	421.0	19.0	7.0	8.0
16-29 лет	54155.0	180.0	12506.0	2899.0	19588.0	8882.0	7515.0	2350.0	171.0	11.0	7.0	53.0
Городское население, занятое в экономике, в возрасте 15 лет и более	337505.0	1433.0	83880.0	8305.0	121823.0	62601.0	48054.0	9673.0	1317.0	93.0	45.0	326.0
в том числе в возрасте, лет:												
15–17	531.0	-	-	-	23.0	59.0	229.0	192.0	20.0	2.0	-	6.0
18–19 	4780.0	-	-	217.0	1489.0	1018.0	1554.0	462.0	28.0	3.0	2.0	9.0
20–24 	33758.0	69.0	6302.0	2398.0	11672.0	7022.0	4779.0	1390.0	85.0	9.0	7.0	32.0
25–29 	43283.0	242.0	12551.0	1687.0	14577.0	7965.0	4972.0	1163.0	81.0	11.0	7.0	34.0
30–34 	40216.0	192.0	11192.0	1136.0	15116.0	7223.0	4625.0	599.0	70.0	14.0	7.0	49.0
35–39 	43552.0	170.0	11475.0	803.0	16805.0	8342.0	5336.0	514.0	61.0	10.0	5.0	36.0
40–44 	57025.0	225.0	13668.0	770.0	21772.0	11342.0	8298.0	787.0	102.0	6.0	5.0	55.0
45–49 	53108.0	151.0	11744.0	610.0	19859.0	10534.0	8673.0	1326.0	151.0	11.0	7.0	49.0
50–54 	40536.0	172.0	9799.0	421.0	14539.0	6666.0	6895.0	1790.0	208.0	10.0	3.0	36.0
55–59 	12226.0	79.0	3798.0	166.0	3711.0	1753.0	1795.0	745.0	167.0	3.0	1.0	9.0
60–64 	5805.0	75.0	2266.0	66.0	1591.0	492.0	672.0	465.0	163.0	6.0	1.0	9.0
65–69 	1963.0	38.0	814.0	17.0	513.0	141.0	182.0	172.0	80.0	4.0	-	2.0
70 и более	722.0	20.0	271.0	14.0	156.0	44.0	44.0	68.0	101.0	4.0	-	-
Возраст не указан	30.0	-	4.0	1.0	10.0	4.0	4.0	3.0	-	-	-	4.0
Из общей численности занятых - население в возрасте:												
трудоспособном	323806.0	1280.0	78598.0	8134.0	117836.0	61492.0	46456.0	8697.0	927.0	77.0	44.0	309.0
старше трудоспособного	13663.0	153.0	5282.0	171.0	3987.0	1108.0	1598.0	951.0	384.0	15.0	1.0	14.0
16-29 лет	82316.0	311.0	18853.0	4302.0	27761.0	16063.0	11534.0	3182.0	208.0	24.0	16.0	78.0
Мужчины, занятые в экономике, в возрасте 15 лет и более	163308.0	769.0	35815.0	3887.0	52964.0	36796.0	26029.0	5995.0	822.0	60.0	28.0	171.0
в том числе в возрасте, лет:												
15–17	281.0	-	-	-	13.0	39.0	92.0	120.0	14.0	2.0	-	1.0
18–19 	2295.0	-	-	58.0	691.0	515.0	673.0	326.0	23.0	3.0	2.0	6.0
20–24 	17490.0	34.0	2520.0	906.0	5809.0	4382.0	2708.0	1042.0	67.0	7.0	5.0	15.0
25–29 	22292.0	109.0	5406.0	883.0	7089.0	4936.0	2979.0	809.0	53.0	6.0	5.0	22.0
30–34 	19904.0	89.0	4603.0	614.0	6913.0	4210.0	2991.0	402.0	49.0	11.0	6.0	22.0
35–39 	20330.0	76.0	4696.0	402.0	6935.0	4637.0	3186.0	336.0	35.0	5.0	2.0	22.0
40–44 	26209.0	124.0	5648.0	369.0	8757.0	6298.0	4457.0	468.0	60.0	3.0	3.0	25.0
45–49 	23991.0	79.0	4902.0	303.0	7792.0	5951.0	4147.0	699.0	87.0	5.0	1.0	26.0
50–54 	18603.0	101.0	4245.0	207.0	5774.0	4026.0	3182.0	926.0	115.0	8.0	2.0	19.0
55–59 	7053.0	59.0	1867.0	92.0	1984.0	1322.0	1095.0	499.0	127.0	2.0	1.0	6.0
60–64 	3300.0	56.0	1266.0	39.0	825.0	355.0	386.0	257.0	104.0	5.0	1.0	7.0
65–69 	1148.0	28.0	500.0	11.0	277.0	98.0	110.0	82.0	41.0	1.0	-	-
70 и более	412.0	14.0	162.0	3.0	105.0	27.0	23.0	29.0	47.0	2.0	-	-
Возраст не указан	17.0	-	2.0	1.0	5.0	3.0	3.0	-	-	-	-	3.0
Из общей численности занятых - мужчины в возрасте:												
