1. ЖЕНЩИНЫ ПО ВОЗРАСТНЫМ ГРУППАМ И ЧИСЛУ РОЖДЕННЫХ ДЕТЕЙ ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ													
													
	Всего	Женщины, указавшие число рожденных детей	из них женщины с числом рожденных детей								Общее число рожденных детей	Среднее число рожденных детей (на 1000 женщин)	Женщины, не указавшие число рожденных детей
25 – 29	6623.0	6574.0	1296.0	2562.0	2185.0	395.0	97.0	14.0	11.0	14.0	8752.0	1331.0	49.0
30 – 34	6511.0	6473.0	594.0	1817.0	2960.0	827.0	177.0	46.0	22.0	30.0	11518.0	1779.0	38.0
35 – 39	7031.0	6995.0	417.0	1265.0	3443.0	1372.0	322.0	96.0	42.0	38.0	14591.0	2086.0	36.0
40 – 44	8575.0	8523.0	429.0	1279.0	4084.0	1949.0	472.0	154.0	68.0	88.0	19042.0	2234.0	52.0
45 – 49	7311.0	7281.0	325.0	1099.0	3282.0	1775.0	468.0	168.0	77.0	87.0	16863.0	2316.0	30.0
50 – 54	6643.0	6613.0	319.0	988.0	2854.0	1663.0	453.0	183.0	77.0	76.0	15513.0	2346.0	30.0
55 – 59	3920.0	3896.0	208.0	577.0	1592.0	947.0	295.0	156.0	59.0	62.0	9418.0	2417.0	24.0
60 – 64	8428.0	8388.0	440.0	1217.0	3251.0	2014.0	736.0	422.0	162.0	146.0	20987.0	2502.0	40.0
65 – 69	6578.0	6539.0	437.0	934.0	2275.0	1514.0	666.0	378.0	192.0	143.0	16858.0	2578.0	39.0
70 и более	14144.0	14044.0	1306.0	2625.0	3933.0	2769.0	1448.0	877.0	486.0	600.0	36683.0	2612.0	100.0
Республика Дагестан													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	970833.0	966927.0	300340.0	124922.0	196447.0	151160.0	83243.0	47809.0	27155.0	35851.0	2000383.0	2069.0	3906.0
в том числе в возрасте, лет:													
15 – 17	88469.0	88173.0	87477.0	614.0	82.0	-	-	-	-	-	778.0	9.0	296.0
18 – 19	61631.0	61475.0	58022.0	3024.0	385.0	44.0	-	-	-	-	3926.0	64.0	156.0
20 – 24	126182.0	125736.0	82271.0	27759.0	13428.0	1790.0	280.0	44.0	105.0	59.0	62368.0	496.0	446.0
25 – 29	103895.0	103456.0	28436.0	24859.0	35197.0	11872.0	2299.0	319.0	135.0	339.0	145177.0	1403.0	439.0
30 – 34	100700.0	100281.0	13897.0	16031.0	36338.0	23614.0	7634.0	1768.0	518.0	481.0	205857.0	2053.0	419.0
35 – 39	99555.0	99178.0	8463.0	11650.0	30239.0	29265.0	13263.0	3863.0	1415.0	1020.0	248970.0	2510.0	377.0
40 – 44	95666.0	95323.0	6000.0	9757.0	24788.0	28245.0	16027.0	6338.0	2428.0	1740.0	268141.0	2813.0	343.0
45 – 49	66784.0	66550.0	3653.0	7206.0	15148.0	17124.0	11752.0	6532.0	2829.0	2306.0	203857.0	3063.0	234.0
50 – 54	49649.0	49429.0	2300.0	4941.0	10697.0	11104.0	7927.0	6159.0	2989.0	3312.0	167090.0	3380.0	220.0
55 – 59	25200.0	25111.0	1332.0	2752.0	5004.0	4516.0	3835.0	3023.0	2006.0	2643.0	90639.0	3610.0	89.0
60 – 64	41028.0	40841.0	2026.0	4034.0	7464.0	6558.0	5617.0	5328.0	3812.0	6002.0	160068.0	3919.0	187.0
65 – 69	41452.0	41211.0	2086.0	3885.0	6094.0	6017.0	5427.0	5974.0	4534.0	7194.0	172715.0	4191.0	241.0
70 и более	70622.0	70163.0	4377.0	8410.0	11583.0	11011.0	9182.0	8461.0	6384.0	10755.0	270797.0	3860.0	459.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	434811.0	433732.0	153504.0	64664.0	99210.0	64726.0	28462.0	11963.0	5410.0	5793.0	710112.0	1637.0	1079.0
в том числе в возрасте, лет:													
15 – 17	40464.0	40416.0	40139.0	237.0	40.0	-	-	-	-	-	317.0	8.0	48.0
18 – 19	34103.0	34077.0	32646.0	1243.0	157.0	31.0	-	-	-	-	1650.0	48.0	26.0
20 – 24	62167.0	62047.0	45442.0	11131.0	4712.0	561.0	124.0	4.0	56.0	17.0	23209.0	374.0	120.0
25 – 29	45730.0	45601.0	15278.0	12280.0	13744.0	3354.0	657.0	90.0	47.0	151.0	54407.0	1193.0	129.0
30 – 34	42931.0	42823.0	7088.0	8613.0	16506.0	7811.0	2077.0	409.0	108.0	211.0	77741.0	1815.0	108.0
35 – 39	42507.0	42407.0	3899.0	6625.0	15619.0	10910.0	3924.0	877.0	291.0	262.0	94571.0	2230.0	100.0
40 – 44	42709.0	42584.0	2640.0	5518.0	14248.0	12706.0	5288.0	1370.0	480.0	334.0	105704.0	2482.0	125.0
45 – 49	31755.0	31696.0	1711.0	4409.0	9465.0	9008.0	4565.0	1647.0	515.0	376.0	82903.0	2616.0	59.0
50 – 54	24494.0	24392.0	1171.0	3445.0	7167.0	6405.0	3266.0	1737.0	677.0	524.0	67038.0	2748.0	102.0
55 – 59	12412.0	12388.0	705.0	1969.0	3550.0	2822.0	1597.0	877.0	464.0	404.0	34248.0	2765.0	24.0
60 – 64	17416.0	17371.0	821.0	2734.0	4904.0	3728.0	2157.0	1555.0	709.0	763.0	50388.0	2901.0	45.0
65 – 69	14336.0	14266.0	656.0	2181.0	3282.0	2833.0	1938.0	1501.0	853.0	1022.0	45954.0	3221.0	70.0
70 и более	23787.0	23664.0	1308.0	4279.0	5816.0	4557.0	2869.0	1896.0	1210.0	1729.0	71982.0	3042.0	123.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	536022.0	533195.0	146836.0	60258.0	97237.0	86434.0	54781.0	35846.0	21745.0	30058.0	1290271.0	2420.0	2827.0
в том числе в возрасте, лет:													
15 – 17	48005.0	47757.0	47338.0	377.0	42.0	-	-	-	-	-	461.0	10.0	248.0
18 – 19	27528.0	27398.0	25376.0	1781.0	228.0	13.0	-	-	-	-	2276.0	83.0	130.0
20 – 24	64015.0	63689.0	36829.0	16628.0	8716.0	1229.0	156.0	40.0	49.0	42.0	39159.0	615.0	326.0
25 – 29	58165.0	57855.0	13158.0	12579.0	21453.0	8518.0	1642.0	229.0	88.0	188.0	90770.0	1569.0	310.0
30 – 34	57769.0	57458.0	6809.0	7418.0	19832.0	15803.0	5557.0	1359.0	410.0	270.0	128116.0	2230.0	311.0
35 – 39	57048.0	56771.0	4564.0	5025.0	14620.0	18355.0	9339.0	2986.0	1124.0	758.0	154399.0	2720.0	277.0
40 – 44	52957.0	52739.0	3360.0	4239.0	10540.0	15539.0	10739.0	4968.0	1948.0	1406.0	162437.0	3080.0	218.0
45 – 49	35029.0	34854.0	1942.0	2797.0	5683.0	8116.0	7187.0	4885.0	2314.0	1930.0	120954.0	3470.0	175.0
50 – 54	25155.0	25037.0	1129.0	1496.0	3530.0	4699.0	4661.0	4422.0	2312.0	2788.0	100052.0	3996.0	118.0
55 – 59	12788.0	12723.0	627.0	783.0	1454.0	1694.0	2238.0	2146.0	1542.0	2239.0	56391.0	4432.0	65.0
60 – 64	23612.0	23470.0	1205.0	1300.0	2560.0	2830.0	3460.0	3773.0	3103.0	5239.0	109680.0	4673.0	142.0
65 – 69	27116.0	26945.0	1430.0	1704.0	2812.0	3184.0	3489.0	4473.0	3681.0	6172.0	126761.0	4704.0	171.0
70 и более	46835.0	46499.0	3069.0	4131.0	5767.0	6454.0	6313.0	6565.0	5174.0	9026.0	198815.0	4276.0	336.0
Республика Ингушетия													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	165116.0	137850.0	59344.0	8944.0	13376.0	13936.0	12608.0	10117.0	7155.0	12370.0	324480.0	2354.0	27266.0
в том числе в возрасте, лет:													
15 – 17	16354.0	13332.0	13199.0	100.0	32.0	1.0	-	-	-	-	167.0	13.0	3022.0
18 – 19	10514.0	8613.0	8190.0	306.0	98.0	19.0	-	-	-	-	559.0	65.0	1901.0
20 – 24	24322.0	19859.0	15519.0	1746.0	1630.0	609.0	197.0	76.0	61.0	21.0	8514.0	429.0	4463.0
25 – 29	19897.0	16141.0	8556.0	1492.0	2393.0	1896.0	1056.0	423.0	159.0	166.0	20569.0	1274.0	3756.0
30 – 34	19054.0	15713.0	5655.0	1235.0	2298.0	2471.0	1930.0	1115.0	553.0	456.0	33430.0	2128.0	3341.0
35 – 39	17372.0	14727.0	3375.0	994.0	1843.0	2410.0	2367.0	1735.0	1028.0	975.0	43781.0	2973.0	2645.0
40 – 44	16310.0	13866.0	2053.0	776.0	1588.0	2167.0	2333.0	1868.0	1361.0	1720.0	50855.0	3668.0	2444.0
45 – 49	11577.0	9929.0	1057.0	545.0	1053.0	1389.0	1574.0	1571.0	1064.0	1676.0	40754.0	4105.0	1648.0
50 – 54	7540.0	6529.0	582.0	369.0	642.0	855.0	891.0	998.0	806.0	1386.0	28973.0	4438.0	1011.0
55 – 59	4087.0	3563.0	271.0	200.0	324.0	402.0	475.0	512.0	444.0	935.0	17084.0	4795.0	524.0
60 – 64	6046.0	5320.0	312.0	339.0	457.0	562.0	617.0	694.0	607.0	1732.0	27443.0	5158.0	726.0
65 – 69	4945.0	4260.0	221.0	290.0	409.0	447.0	488.0	473.0	449.0	1483.0	22630.0	5312.0	685.0
70 и более	7098.0	5998.0	354.0	552.0	609.0	708.0	680.0	652.0	623.0	1820.0	29721.0	4955.0	1100.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	70507.0	61026.0	26164.0	4138.0	6046.0	6448.0	5925.0	4388.0	3071.0	4846.0	139572.0	2287.0	9481.0
в том числе в возрасте, лет:													
15 – 17	6972.0	5964.0	5908.0	40.0	16.0	-	-	-	-	-	72.0	12.0	1008.0
18 – 19	4398.0	3765.0	3591.0	126.0	42.0	6.0	-	-	-	-	228.0	61.0	633.0
20 – 24	10331.0	8735.0	6954.0	743.0	654.0	232.0	91.0	27.0	25.0	9.0	3459.0	396.0	1596.0
25 – 29	8565.0	7197.0	3842.0	690.0	1032.0	839.0	479.0	167.0	64.0	84.0	9057.0	1258.0	1368.0
30 – 34	8064.0	6881.0	2436.0	555.0	1020.0	1108.0	851.0	474.0	239.0	198.0	14698.0	2136.0	1183.0
35 – 39	7452.0	6518.0	1453.0	475.0	832.0	1146.0	1107.0	744.0	398.0	363.0	18917.0	2902.0	934.0
40 – 44	6989.0	6212.0	843.0	388.0	750.0	1050.0	1127.0	820.0	574.0	660.0	22260.0	3583.0	777.0
45 – 49	5074.0	4528.0	460.0	284.0	505.0	678.0	750.0	689.0	469.0	693.0	18123.0	4002.0	546.0
50 – 54	3324.0	2960.0	233.0	199.0	339.0	426.0	422.0	435.0	355.0	551.0	12702.0	4291.0	364.0
55 – 59	1885.0	1678.0	122.0	101.0	161.0	196.0	247.0	232.0	229.0	390.0	7806.0	4652.0	207.0
60 – 64	2594.0	2307.0	116.0	161.0	217.0	276.0	296.0	315.0	282.0	644.0	11270.0	4885.0	287.0
65 – 69	2030.0	1817.0	91.0	134.0	212.0	203.0	235.0	200.0	180.0	562.0	9038.0	4974.0	213.0
70 и более	2829.0	2464.0	115.0	242.0	266.0	288.0	320.0	285.0	256.0	692.0	11942.0	4847.0	365.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	94609.0	76824.0	33180.0	4806.0	7330.0	7488.0	6683.0	5729.0	4084.0	7524.0	184908.0	2407.0	17785.0
в том числе в возрасте, лет:													
15 – 17	9382.0	7368.0	7291.0	60.0	16.0	1.0	-	-	-	-	95.0	13.0	2014.0
18 – 19	6116.0	4848.0	4599.0	180.0	56.0	13.0	-	-	-	-	331.0	68.0	1268.0
20 – 24	13991.0	11124.0	8565.0	1003.0	976.0	377.0	106.0	49.0	36.0	12.0	5055.0	454.0	2867.0
25 – 29	11332.0	8944.0	4714.0	802.0	1361.0	1057.0	577.0	256.0	95.0	82.0	11512.0	1287.0	2388.0
30 – 34	10990.0	8832.0	3219.0	680.0	1278.0	1363.0	1079.0	641.0	314.0	258.0	18732.0	2121.0	2158.0
35 – 39	9920.0	8209.0	1922.0	519.0	1011.0	1264.0	1260.0	991.0	630.0	612.0	24864.0	3029.0	1711.0
40 – 44	9321.0	7654.0	1210.0	388.0	838.0	1117.0	1206.0	1048.0	787.0	1060.0	28595.0	3736.0	1667.0
45 – 49	6503.0	5401.0	597.0	261.0	548.0	711.0	824.0	882.0	595.0	983.0	22631.0	4190.0	1102.0
50 – 54	4216.0	3569.0	349.0	170.0	303.0	429.0	469.0	563.0	451.0	835.0	16271.0	4559.0	647.0
55 – 59	2202.0	1885.0	149.0	99.0	163.0	206.0	228.0	280.0	215.0	545.0	9278.0	4922.0	317.0
60 – 64	3452.0	3013.0	196.0	178.0	240.0	286.0	321.0	379.0	325.0	1088.0	16173.0	5368.0	439.0
65 – 69	2915.0	2443.0	130.0	156.0	197.0	244.0	253.0	273.0	269.0	921.0	13592.0	5564.0	472.0
70 и более	4269.0	3534.0	239.0	310.0	343.0	420.0	360.0	367.0	367.0	1128.0	17779.0	5031.0	735.0
Кабардино–Балкарская Республика													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	380176.0	379883.0	109211.0	69678.0	104012.0	55329.0	21634.0	10061.0	4905.0	5053.0	650373.0	1712.0	293.0
в том числе в возрасте, лет:													
15 – 17	26028.0	26012.0	25735.0	256.0	21.0	-	-	-	-	-	298.0	11.0	16.0
18 – 19	18482.0	18465.0	17218.0	1092.0	147.0	8.0	-	-	-	-	1410.0	76.0	17.0
20 – 24	43261.0	43199.0	29887.0	8987.0	3803.0	392.0	65.0	8.0	45.0	12.0	18423.0	426.0	62.0
25 – 29	34905.0	34878.0	12982.0	9690.0	9266.0	2363.0	357.0	82.0	43.0	95.0	38190.0	1095.0	27.0
30 – 34	33435.0	33418.0	6844.0	7881.0	12022.0	5132.0	1124.0	212.0	88.0	115.0	54318.0	1625.0	17.0
35 – 39	36801.0	36768.0	4242.0	7104.0	13981.0	8312.0	2209.0	561.0	181.0	178.0	74124.0	2016.0	33.0
40 – 44	38604.0	38578.0	3254.0	6589.0	14584.0	9434.0	3231.0	820.0	301.0	365.0	85737.0	2222.0	26.0
45 – 49	31091.0	31057.0	2089.0	5458.0	11892.0	7355.0	2766.0	897.0	317.0	283.0	71011.0	2286.0	34.0
50 – 54	24886.0	24865.0	1597.0	4825.0	9377.0	5254.0	2158.0	945.0	372.0	337.0	57658.0	2319.0	21.0
55 – 59	13979.0	13979.0	727.0	2835.0	5125.0	2800.0	1297.0	695.0	301.0	199.0	33488.0	2396.0	-
60 – 64	25349.0	25337.0	1378.0	4623.0	8269.0	4918.0	2912.0	1804.0	789.0	644.0	66402.0	2621.0	12.0
65 – 69	18684.0	18676.0	1047.0	3230.0	5757.0	3303.0	2154.0	1479.0	893.0	813.0	52420.0	2807.0	8.0
70 и более	34671.0	34651.0	2211.0	7108.0	9768.0	6058.0	3361.0	2558.0	1575.0	2012.0	96894.0	2796.0	20.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	228987.0	228754.0	69176.0	49965.0	69136.0	27562.0	7689.0	2751.0	1115.0	1360.0	333086.0	1456.0	233.0
в том числе в возрасте, лет:													
15 – 17	14091.0	14075.0	13944.0	127.0	4.0	-	-	-	-	-	135.0	10.0	16.0
18 – 19	11022.0	11013.0	10488.0	472.0	49.0	4.0	-	-	-	-	582.0	53.0	9.0
20 – 24	26289.0	26235.0	19664.0	5009.0	1394.0	100.0	32.0	-	32.0	4.0	8445.0	322.0	54.0
25 – 29	21273.0	21250.0	9223.0	6661.0	4360.0	773.0	119.0	37.0	27.0	50.0	18930.0	891.0	23.0
30 – 34	19408.0	19395.0	4792.0	5600.0	6727.0	1806.0	333.0	75.0	26.0	36.0	26596.0	1371.0	13.0
35 – 39	21328.0	21307.0	2770.0	5352.0	8712.0	3470.0	721.0	171.0	43.0	68.0	37727.0	1771.0	21.0
40 – 44	23713.0	23687.0	2150.0	5106.0	10118.0	4658.0	1113.0	256.0	107.0	179.0	47129.0	1990.0	26.0
45 – 49	20442.0	20412.0	1515.0	4363.0	8913.0	4114.0	1016.0	258.0	131.0	102.0	41493.0	2033.0	30.0
50 – 54	17392.0	17371.0	1216.0	4019.0	7408.0	3138.0	1033.0	319.0	94.0	144.0	35666.0	2053.0	21.0
55 – 59	9136.0	9136.0	515.0	2265.0	3998.0	1563.0	528.0	150.0	69.0	48.0	18634.0	2040.0	-
60 – 64	14615.0	14607.0	899.0	3516.0	6140.0	2588.0	835.0	379.0	137.0	113.0	30532.0	2090.0	8.0
65 – 69	10236.0	10236.0	638.0	2429.0	4180.0	1763.0	585.0	361.0	138.0	142.0	22186.0	2167.0	-
70 и более	20042.0	20030.0	1362.0	5046.0	7133.0	3585.0	1374.0	745.0	311.0	474.0	45031.0	2248.0	12.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	151189.0	151129.0	40035.0	19713.0	34876.0	27767.0	13945.0	7310.0	3790.0	3693.0	317287.0	2099.0	60.0
в том числе в возрасте, лет:													
15 – 17	11937.0	11937.0	11791.0	129.0	17.0	-	-	-	-	-	163.0	14.0	-
18 – 19	7460.0	7452.0	6730.0	620.0	98.0	4.0	-	-	-	-	828.0	111.0	8.0
20 – 24	16972.0	16964.0	10223.0	3978.0	2409.0	292.0	33.0	8.0	13.0	8.0	9978.0	588.0	8.0
25 – 29	13632.0	13628.0	3759.0	3029.0	4906.0	1590.0	238.0	45.0	16.0	45.0	19260.0	1413.0	4.0
30 – 34	14027.0	14023.0	2052.0	2281.0	5295.0	3326.0	791.0	137.0	62.0	79.0	27722.0	1977.0	4.0
35 – 39	15473.0	15461.0	1472.0	1752.0	5269.0	4842.0	1488.0	390.0	138.0	110.0	36397.0	2354.0	12.0
40 – 44	14891.0	14891.0	1104.0	1483.0	4466.0	4776.0	2118.0	564.0	194.0	186.0	38608.0	2593.0	-
45 – 49	10649.0	10645.0	574.0	1095.0	2979.0	3241.0	1750.0	639.0	186.0	181.0	29518.0	2773.0	4.0
50 – 54	7494.0	7494.0	381.0	806.0	1969.0	2116.0	1125.0	626.0	278.0	193.0	21992.0	2935.0	-
55 – 59	4843.0	4843.0	212.0	570.0	1127.0	1237.0	769.0	545.0	232.0	151.0	14854.0	3067.0	-
60 – 64	10734.0	10730.0	479.0	1107.0	2129.0	2330.0	2077.0	1425.0	652.0	531.0	35870.0	3343.0	4.0
65 – 69	8448.0	8440.0	409.0	801.0	1577.0	1540.0	1569.0	1118.0	755.0	671.0	30234.0	3582.0	8.0
70 и более	14629.0	14621.0	849.0	2062.0	2635.0	2473.0	1987.0	1813.0	1264.0	1538.0	51863.0	3547.0	8.0
Республика Калмыкия													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	119874.0	118715.0	27039.0	23052.0	34861.0	18315.0	6800.0	3733.0	2101.0	2814.0	229054.0	1929.0	1159.0
в том числе в возрасте, лет:													
15 – 17	8858.0	8710.0	8616.0	91.0	3.0	-	-	-	-	-	97.0	11.0	148.0
18 – 19	4825.0	4763.0	4282.0	458.0	21.0	2.0	-	-	-	-	506.0	106.0	62.0
20 – 24	11354.0	11206.0	6213.0	3971.0	928.0	72.0	7.0	1.0	12.0	2.0	6162.0	550.0	148.0
25 – 29	9990.0	9889.0	2298.0	4014.0	3005.0	448.0	87.0	13.0	9.0	15.0	11950.0	1208.0	101.0
30 – 34	9551.0	9460.0	1144.0	2784.0	4014.0	1119.0	264.0	83.0	16.0	36.0	16028.0	1694.0	91.0
35 – 39	12321.0	12229.0	995.0	2531.0	5405.0	2355.0	626.0	177.0	77.0	63.0	24740.0	2023.0	92.0
40 – 44	14423.0	14339.0	950.0	2397.0	5943.0	3336.0	1034.0	412.0	147.0	120.0	32343.0	2256.0	84.0
45 – 49	12320.0	12226.0	796.0	2015.0	4667.0	2994.0	976.0	423.0	186.0	169.0	28808.0	2356.0	94.0
50 – 54	8954.0	8888.0	585.0	1379.0	3615.0	1995.0	625.0	377.0	151.0	161.0	21192.0	2384.0	66.0
55 – 59	3617.0	3586.0	178.0	560.0	1418.0	814.0	279.0	166.0	75.0	96.0	8997.0	2509.0	31.0
60 – 64	7165.0	7111.0	257.0	896.0	2374.0	1710.0	704.0	491.0	288.0	391.0	20929.0	2943.0	54.0
65 – 69	5882.0	5811.0	216.0	589.0	1496.0	1410.0	742.0	500.0	342.0	516.0	19516.0	3358.0	71.0
70 и более	10614.0	10497.0	509.0	1367.0	1972.0	2060.0	1456.0	1090.0	798.0	1245.0	37786.0	3600.0	117.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	56958.0	56410.0	14841.0	12962.0	17111.0	6985.0	2094.0	1049.0	602.0	766.0	91545.0	1623.0	548.0
в том числе в возрасте, лет:													
15 – 17	4308.0	4238.0	4202.0	35.0	1.0	-	-	-	-	-	37.0	9.0	70.0
18 – 19	2874.0	2834.0	2648.0	177.0	8.0	1.0	-	-	-	-	196.0	69.0	40.0
20 – 24	6066.0	5976.0	3633.0	2015.0	304.0	13.0	2.0	1.0	7.0	1.0	2724.0	456.0	90.0
25 – 29	4997.0	4940.0	1357.0	2226.0	1216.0	102.0	20.0	5.0	6.0	8.0	5168.0	1046.0	57.0
30 – 34	4433.0	4391.0	642.0	1637.0	1740.0	298.0	43.0	12.0	3.0	16.0	6396.0	1457.0	42.0
35 – 39	5500.0	5463.0	522.0	1486.0	2537.0	740.0	129.0	19.0	14.0	16.0	9592.0	1756.0	37.0
40 – 44	6301.0	6263.0	490.0	1427.0	2876.0	1129.0	222.0	73.0	17.0	29.0	12162.0	1942.0	38.0
45 – 49	5666.0	5628.0	415.0	1177.0	2457.0	1166.0	269.0	83.0	33.0	28.0	11496.0	2043.0	38.0
50 – 54	4402.0	4376.0	333.0	843.0	2062.0	828.0	188.0	69.0	24.0	29.0	8936.0	2042.0	26.0
55 – 59	1786.0	1770.0	114.0	350.0	790.0	368.0	89.0	42.0	9.0	8.0	3718.0	2101.0	16.0
60 – 64	3160.0	3140.0	142.0	535.0	1285.0	702.0	229.0	121.0	67.0	59.0	7606.0	2422.0	20.0
65 – 69	2595.0	2571.0	91.0	349.0	783.0	662.0	278.0	178.0	104.0	126.0	7529.0	2928.0	24.0
70 и более	4870.0	4820.0	252.0	705.0	1052.0	976.0	625.0	446.0	318.0	446.0	15985.0	3316.0	50.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	62916.0	62305.0	12198.0	10090.0	17750.0	11330.0	4706.0	2684.0	1499.0	2048.0	137509.0	2207.0	611.0
в том числе в возрасте, лет:													
15 – 17	4550.0	4472.0	4414.0	56.0	2.0	-	-	-	-	-	60.0	13.0	78.0
18 – 19	1951.0	1929.0	1634.0	281.0	13.0	1.0	-	-	-	-	310.0	161.0	22.0
20 – 24	5288.0	5230.0	2580.0	1956.0	624.0	59.0	5.0	-	5.0	1.0	3438.0	657.0	58.0
25 – 29	4993.0	4949.0	941.0	1788.0	1789.0	346.0	67.0	8.0	3.0	7.0	6782.0	1370.0	44.0
30 – 34	5118.0	5069.0	502.0	1147.0	2274.0	821.0	221.0	71.0	13.0	20.0	9632.0	1900.0	49.0
35 – 39	6821.0	6766.0	473.0	1045.0	2868.0	1615.0	497.0	158.0	63.0	47.0	15148.0	2239.0	55.0
40 – 44	8122.0	8076.0	460.0	970.0	3067.0	2207.0	812.0	339.0	130.0	91.0	20181.0	2499.0	46.0
45 – 49	6654.0	6598.0	381.0	838.0	2210.0	1828.0	707.0	340.0	153.0	141.0	17312.0	2624.0	56.0
50 – 54	4552.0	4512.0	252.0	536.0	1553.0	1167.0	437.0	308.0	127.0	132.0	12256.0	2716.0	40.0
55 – 59	1831.0	1816.0	64.0	210.0	628.0	446.0	190.0	124.0	66.0	88.0	5279.0	2907.0	15.0
60 – 64	4005.0	3971.0	115.0	361.0	1089.0	1008.0	475.0	370.0	221.0	332.0	13323.0	3355.0	34.0
65 – 69	3287.0	3240.0	125.0	240.0	713.0	748.0	464.0	322.0	238.0	390.0	11987.0	3700.0	47.0
70 и более	5744.0	5677.0	257.0	662.0	920.0	1084.0	831.0	644.0	480.0	799.0	21801.0	3840.0	67.0
Карачаево-Черкесская Республика													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	188694.0	188372.0	51145.0	34051.0	53417.0	26984.0	10981.0	5465.0	2891.0	3438.0	337780.0	1793.0	322.0
в том числе в возрасте, лет:													
15 – 17	12624.0	12610.0	12453.0	140.0	17.0	-	-	-	-	-	174.0	14.0	14.0
18 – 19	8258.0	8236.0	7734.0	447.0	47.0	8.0	-	-	-	-	565.0	69.0	22.0
20 – 24	18506.0	18478.0	12944.0	4073.0	1254.0	130.0	20.0	2.0	39.0	16.0	7407.0	401.0	28.0
25 – 29	16137.0	16104.0	5641.0	5293.0	4141.0	818.0	127.0	28.0	24.0	32.0	17072.0	1060.0	33.0
30 – 34	15663.0	15643.0	2905.0	4115.0	6070.0	1975.0	398.0	96.0	38.0	46.0	24843.0	1588.0	20.0
35 – 39	17004.0	16991.0	1973.0	3325.0	7076.0	3359.0	872.0	197.0	74.0	115.0	33402.0	1966.0	13.0
40 – 44	19350.0	19328.0	1634.0	3207.0	7845.0	4523.0	1437.0	398.0	138.0	146.0	42185.0	2183.0	22.0
45 – 49	16328.0	16306.0	1147.0	2573.0	6272.0	3923.0	1496.0	540.0	178.0	177.0	38060.0	2334.0	22.0
50 – 54	12505.0	12479.0	774.0	2092.0	4920.0	2679.0	1088.0	549.0	184.0	193.0	29699.0	2380.0	26.0
55 – 59	6406.0	6391.0	455.0	1140.0	2444.0	1282.0	544.0	286.0	126.0	114.0	15172.0	2374.0	15.0
60 – 64	13431.0	13407.0	952.0	2131.0	4396.0	2494.0	1533.0	956.0	499.0	446.0	35760.0	2667.0	24.0
65 – 69	11107.0	11084.0	804.0	1686.0	3265.0	1938.0	1236.0	862.0	597.0	696.0	32391.0	2922.0	23.0
70 и более	21375.0	21315.0	1729.0	3829.0	5670.0	3855.0	2230.0	1551.0	994.0	1457.0	61050.0	2864.0	60.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	87056.0	86835.0	23847.0	18930.0	28115.0	10433.0	3023.0	1233.0	542.0	712.0	133657.0	1539.0	221.0
в том числе в возрасте, лет:													
15 – 17	5829.0	5815.0	5732.0	74.0	9.0	-	-	-	-	-	92.0	16.0	14.0
18 – 19	4083.0	4063.0	3859.0	175.0	23.0	6.0	-	-	-	-	239.0	59.0	20.0
20 – 24	8936.0	8912.0	6383.0	1990.0	454.0	45.0	9.0	2.0	20.0	9.0	3262.0	366.0	24.0
25 – 29	7458.0	7429.0	2542.0	2917.0	1658.0	240.0	40.0	8.0	10.0	14.0	7324.0	986.0	29.0
30 – 34	7183.0	7166.0	1253.0	2386.0	2748.0	608.0	114.0	22.0	13.0	22.0	10527.0	1469.0	17.0
35 – 39	7734.0	7726.0	850.0	1976.0	3450.0	1095.0	236.0	52.0	19.0	48.0	13868.0	1795.0	8.0
40 – 44	9412.0	9397.0	744.0	1961.0	4354.0	1715.0	415.0	112.0	40.0	56.0	18708.0	1991.0	15.0
45 – 49	7999.0	7982.0	527.0	1530.0	3643.0	1597.0	447.0	148.0	42.0	48.0	16770.0	2101.0	17.0
50 – 54	6600.0	6583.0	368.0	1343.0	3134.0	1192.0	332.0	132.0	30.0	52.0	13774.0	2092.0	17.0
55 – 59	3322.0	3312.0	222.0	741.0	1517.0	583.0	143.0	60.0	25.0	21.0	6735.0	2034.0	10.0
60 – 64	5742.0	5733.0	397.0	1210.0	2471.0	993.0	339.0	179.0	75.0	69.0	12370.0	2158.0	9.0
65 – 69	4151.0	4139.0	288.0	814.0	1707.0	710.0	295.0	158.0	74.0	93.0	9515.0	2299.0	12.0
