3. НАСЕЛЕНИЕ ПО УРОВНЮ ОБРАЗОВАНИЯ, ПОЛУ И ВОЗРАСТНЫМ ГРУППАМ ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ 												
												
												
	Всего	Имеющие образование								Не имеющие 
45–49 	10495.0	12.0	726.0	95.0	2669.0	3302.0	1868.0	1417.0	339.0	62.0	47.0	5.0
50–54 	8306.0	13.0	673.0	66.0	2036.0	2528.0	1075.0	1480.0	379.0	53.0	38.0	3.0
55–59 	3509.0	6.0	341.0	26.0	736.0	910.0	370.0	671.0	416.0	29.0	23.0	4.0
60–64 	6284.0	15.0	457.0	36.0	750.0	1184.0	346.0	1384.0	2027.0	82.0	43.0	3.0
65–69 	5960.0	10.0	286.0	32.0	535.0	722.0	181.0	899.0	3134.0	158.0	61.0	3.0
70 и более	8183.0	10.0	262.0	38.0	519.0	527.0	162.0	1084.0	5261.0	313.0	111.0	7.0
Возраст не указан	16.0	-	1.0	-	-	1.0	1.0	3.0	1.0	-	-	9.0
Из общей численности – мужчины в возрасте:												
трудоспособном	69388.0	74.0	4451.0	895.0	17691.0	17752.0	13162.0	12043.0	2660.0	588.0	468.0	72.0
старше трудоспособного	20427.0	35.0	1005.0	106.0	1804.0	2433.0	689.0	3367.0	10422.0	553.0	215.0	13.0
16-29 лет	20582.0	12.0	756.0	505.0	4120.0	3830.0	3873.0	6098.0	1110.0	245.0	197.0	33.0
Женщины в возрасте 15 лет и более	108971.0	73.0	8760.0	1316.0	31123.0	12232.0	11293.0	19122.0	21462.0	3484.0	1440.0	106.0
в том числе в возрасте, лет:												
15–17	5603.0	-	-	2.0	29.0	58.0	711.0	4215.0	528.0	39.0	27.0	21.0
18–19 	2821.0	-	-	78.0	522.0	360.0	1156.0	599.0	70.0	30.0	24.0	6.0
20–24 	6894.0	-	378.0	429.0	2641.0	1234.0	1072.0	954.0	137.0	44.0	35.0	5.0
25–29 	6552.0	4.0	741.0	124.0	2699.0	1161.0	811.0	835.0	93.0	75.0	56.0	9.0
30–34 	6600.0	7.0	921.0	91.0	3213.0	1007.0	757.0	468.0	68.0	62.0	41.0	6.0
35–39 	8106.0	8.0	1247.0	89.0	3838.0	1323.0	1059.0	421.0	62.0	50.0	43.0	9.0
40–44 	10644.0	11.0	1432.0	96.0	5012.0	1793.0	1498.0	611.0	122.0	64.0	52.0	5.0
45–49 	9797.0	10.0	1253.0	77.0	4220.0	1800.0	1246.0	919.0	187.0	80.0	64.0	5.0
50–54 	7889.0	10.0	949.0	57.0	3192.0	1208.0	929.0	1249.0	255.0	36.0	29.0	4.0
55–59 	3721.0	7.0	510.0	39.0	1105.0	452.0	387.0	835.0	352.0	31.0	22.0	3.0
60–64 	8619.0	5.0	495.0	33.0	1610.0	694.0	789.0	2831.0	2036.0	122.0	67.0	4.0
65–69 	8585.0	6.0	384.0	31.0	1241.0	510.0	379.0	1949.0	3688.0	392.0	161.0	5.0
70 и более	23140.0	5.0	450.0	170.0	1801.0	632.0	499.0	3236.0	13864.0	2459.0	819.0	24.0
Возраст не указан	28.0	-	3.0	-	1.0	-	-	3.0	2.0	-	-	19.0
Из общей численности – женщины в возрасте:												
трудоспособном	62700.0	50.0	6921.0	1043.0	25366.0	9936.0	9235.0	8474.0	1146.0	466.0	363.0	63.0
старше трудоспособного	44065.0	23.0	1839.0	273.0	5757.0	2288.0	2054.0	8851.0	19940.0	3004.0	1069.0	36.0
16-29 лет	19664.0	4.0	1119.0	633.0	5891.0	2805.0	3746.0	4806.0	452.0	174.0	134.0	34.0
Курская область												
Все население в возрасте 15 лет и более	1044038.0	2079.0	139198.0	22249.0	263616.0	163130.0	166129.0	149386.0	119920.0	15361.0	8392.0	2970.0
в том числе в возрасте, лет:												
15–17	60710.0	-	-	1.0	396.0	1025.0	11649.0	41384.0	5526.0	288.0	221.0	441.0
18–19 	36687.0	-	-	2191.0	5172.0	4162.0	18606.0	5822.0	439.0	167.0	127.0	128.0
20–24 	82670.0	141.0	10132.0	9040.0	24154.0	15610.0	15573.0	6509.0	907.0	348.0	261.0	256.0
25–29 	81492.0	322.0	17103.0	2680.0	25933.0	16855.0	11846.0	5502.0	657.0	357.0	276.0	237.0
30–34 	77634.0	231.0	15499.0	1777.0	27998.0	16304.0	11268.0	3464.0	552.0	313.0	248.0	228.0
35–39 	85741.0	211.0	16508.0	1319.0	30928.0	18946.0	13408.0	3363.0	528.0	291.0	225.0	239.0
40–44 	108423.0	265.0	19194.0	1254.0	38300.0	24809.0	18728.0	4505.0	797.0	325.0	259.0	246.0
45–49 	100327.0	196.0	16808.0	1000.0	34118.0	22322.0	18511.0	5769.0	1012.0	296.0	236.0	295.0
50–54 	84725.0	222.0	14585.0	813.0	27211.0	16243.0	15962.0	7621.0	1597.0	227.0	175.0	244.0
55–59 	43638.0	120.0	7515.0	443.0	11327.0	6687.0	7313.0	6921.0	2999.0	200.0	121.0	113.0
60–64 	77707.0	155.0	8565.0	432.0	14599.0	8727.0	10541.0	19472.0	14508.0	553.0	311.0	155.0
65–69 	63409.0	89.0	5604.0	341.0	9730.0	5392.0	5625.0	13916.0	21384.0	1215.0	574.0	113.0
70 и более	140875.0	127.0	7685.0	958.0	13750.0	6048.0	7099.0	25138.0	69014.0	10781.0	5358.0	275.0
Возраст не указан	294.0	-	7.0	5.0	19.0	11.0	21.0	13.0	14.0	-	-	204.0
Из общей численности – население в возрасте:												
трудоспособном	716511.0	1670.0	113049.0	20247.0	218806.0	140339.0	138475.0	69900.0	9259.0	2602.0	2006.0	2164.0
старше трудоспособного	306539.0	409.0	26149.0	2002.0	44810.0	22697.0	27653.0	62950.0	106612.0	12659.0	6308.0	598.0
16-29 лет	240571.0	463.0	27235.0	13912.0	55655.0	37558.0	57673.0	42681.0	3480.0	1060.0	807.0	854.0
Мужчины в возрасте 15 лет и более	466317.0	1103.0	59008.0	9587.0	107633.0	97782.0	79280.0	66164.0	41358.0	3027.0	1845.0	1375.0
в том числе в возрасте, лет:												
15–17	30890.0	-	-	-	199.0	676.0	5411.0	21207.0	2993.0	182.0	147.0	222.0
18–19 	17387.0	-	-	830.0	2320.0	2306.0	8353.0	3101.0	314.0	102.0	86.0	61.0
20–24 	40189.0	63.0	3919.0	3646.0	10746.0	9115.0	7735.0	4023.0	619.0	203.0	159.0	120.0
25–29 	40085.0	152.0	6956.0	1290.0	11238.0	9951.0	6433.0	3361.0	405.0	175.0	139.0	124.0
30–34 	38329.0	105.0	6156.0	893.0	11842.0	9848.0	6751.0	2102.0	349.0	168.0	128.0	115.0
35–39 	42259.0	95.0	6792.0	650.0	12662.0	11460.0	7890.0	2106.0	328.0	153.0	121.0	123.0
40–44 	53865.0	147.0	8244.0	622.0	15796.0	15159.0	10239.0	2837.0	518.0	179.0	144.0	124.0
45–49 	48753.0	111.0	7362.0	509.0	13817.0	13597.0	9197.0	3263.0	618.0	141.0	107.0	138.0
50–54 	39612.0	129.0	6589.0	403.0	10702.0	10030.0	7073.0	3572.0	883.0	114.0	89.0	117.0
55–59 	19090.0	82.0	3220.0	172.0	4596.0	4157.0	2925.0	2497.0	1293.0	90.0	56.0	58.0
60–64 	31103.0	97.0	4084.0	218.0	5482.0	5304.0	3410.0	6311.0	5921.0	210.0	125.0	66.0
65–69 	24718.0	50.0	2674.0	150.0	3736.0	3291.0	1926.0	4679.0	7917.0	256.0	125.0	39.0
70 и более	40037.0	72.0	3012.0	204.0	4497.0	2888.0	1937.0	7105.0	19200.0	1054.0	419.0	68.0
Возраст не указан	141.0	-	4.0	1.0	8.0	7.0	10.0	6.0	7.0	-	-	98.0
Из общей численности – мужчины в возрасте:												
трудоспособном	359750.0	884.0	49238.0	9015.0	93918.0	86241.0	72006.0	39756.0	6156.0	1437.0	1119.0	1099.0
старше трудоспособного	95858.0	219.0	9770.0	572.0	13715.0	11483.0	7273.0	18095.0	33038.0	1520.0	669.0	173.0
16-29 лет	117842.0	215.0	10875.0	5766.0	24503.0	21990.0	27931.0	23379.0	2167.0	592.0	474.0	424.0
Женщины в возрасте 15 лет и более	577721.0	976.0	80190.0	12662.0	155983.0	65348.0	86849.0	83222.0	78562.0	12334.0	6547.0	1595.0
в том числе в возрасте, лет:												
15–17	29820.0	-	-	1.0	197.0	349.0	6238.0	20177.0	2533.0	106.0	74.0	219.0
18–19 	19300.0	-	-	1361.0	2852.0	1856.0	10253.0	2721.0	125.0	65.0	41.0	67.0
20–24 	42481.0	78.0	6213.0	5394.0	13408.0	6495.0	7838.0	2486.0	288.0	145.0	102.0	136.0
25–29	41407.0	170.0	10147.0	1390.0	14695.0	6904.0	5413.0	2141.0	252.0	182.0	137.0	113.0
30–34 	39305.0	126.0	9343.0	884.0	16156.0	6456.0	4517.0	1362.0	203.0	145.0	120.0	113.0
35–39 	43482.0	116.0	9716.0	669.0	18266.0	7486.0	5518.0	1257.0	200.0	138.0	104.0	116.0
40–44 	54558.0	118.0	10950.0	632.0	22504.0	9650.0	8489.0	1668.0	279.0	146.0	115.0	122.0
45–49 	51574.0	85.0	9446.0	491.0	20301.0	8725.0	9314.0	2506.0	394.0	155.0	129.0	157.0
50–54 	45113.0	93.0	7996.0	410.0	16509.0	6213.0	8889.0	4049.0	714.0	113.0	86.0	127.0
55–59 	24548.0	38.0	4295.0	271.0	6731.0	2530.0	4388.0	4424.0	1706.0	110.0	65.0	55.0
60–64 	46604.0	58.0	4481.0	214.0	9117.0	3423.0	7131.0	13161.0	8587.0	343.0	186.0	89.0
65–69 	38691.0	39.0	2930.0	191.0	5994.0	2101.0	3699.0	9237.0	13467.0	959.0	449.0	74.0
70 и более	100838.0	55.0	4673.0	754.0	9253.0	3160.0	5162.0	18033.0	49814.0	9727.0	4939.0	207.0
Возраст не указан	153.0	-	3.0	4.0	11.0	4.0	11.0	7.0	7.0	-	-	106.0
Из общей численности – женщины в возрасте:												
трудоспособном	356761.0	786.0	63811.0	11232.0	124888.0	54098.0	66469.0	30144.0	3103.0	1165.0	887.0	1065.0
старше трудоспособного	210681.0	190.0	16379.0	1430.0	31095.0	11214.0	20380.0	44855.0	73574.0	11139.0	5639.0	425.0
16-29 лет	122729.0	248.0	16360.0	8146.0	31152.0	15568.0	29742.0	19302.0	1313.0	468.0	333.0	430.0
Городское население в возрасте 15 лет и более	640829.0	1855.0	114377.0	18675.0	186517.0	96135.0	109578.0	72871.0	34381.0	4024.0	2181.0	2416.0
в том числе в возрасте, лет:												
15–17	40477.0	-	-	1.0	305.0	674.0	9171.0	26680.0	3254.0	108.0	82.0	284.0
18–19 	27049.0	-	-	1932.0	3686.0	2615.0	14829.0	3660.0	145.0	74.0	49.0	108.0
20–24 	59192.0	124.0	8791.0	8123.0	17585.0	10286.0	10852.0	2744.0	295.0	165.0	123.0	227.0
25–29 	56671.0	289.0	14777.0	2271.0	18866.0	10652.0	7116.0	2140.0	208.0	150.0	110.0	202.0
30–34 	50517.0	208.0	12714.0	1434.0	18963.0	9348.0	6304.0	1069.0	168.0	112.0	84.0	197.0
35–39 	53857.0	187.0	13001.0	1011.0	20599.0	10523.0	7152.0	931.0	151.0	101.0	72.0	201.0
40–44 	69873.0	238.0	15398.0	960.0	26246.0	14110.0	11032.0	1336.0	240.0	96.0	74.0	217.0
45–49 	66969.0	170.0	13664.0	769.0	24468.0	13402.0	11769.0	2083.0	290.0	88.0	63.0	266.0
50–54 	57013.0	195.0	12012.0	620.0	20025.0	9719.0	10654.0	3103.0	407.0	58.0	38.0	220.0
55–59 	27089.0	108.0	6025.0	353.0	8285.0	3918.0	4880.0	2648.0	718.0	58.0	35.0	96.0
60–64 	40446.0	138.0	7038.0	310.0	10516.0	4527.0	6871.0	7520.0	3295.0	103.0	60.0	128.0
65–69 	29891.0	79.0	4622.0	241.0	7022.0	2811.0	3692.0	5896.0	5192.0	244.0	105.0	92.0
70 и более	61785.0	119.0	6335.0	650.0	9951.0	3550.0	5256.0	13061.0	20018.0	2667.0	1286.0	178.0
Возраст не указан	201.0	-	7.0	4.0	12.0	4.0	10.0	6.0	6.0	-	-	152.0
Из общей численности – население в возрасте:												
трудоспособном	480231.0	1485.0	92971.0	17260.0	154035.0	83555.0	90895.0	34292.0	2956.0	936.0	679.0	1846.0
старше трудоспособного	147298.0	370.0	21406.0	1415.0	32482.0	12511.0	18682.0	28033.0	28899.0	3053.0	1475.0	447.0
16-29 лет	170089.0	413.0	23568.0	12327.0	40442.0	24158.0	41967.0	24678.0	1376.0	462.0	337.0	698.0
Мужчины в возрасте 15 лет и более	284494.0	976.0	47935.0	8065.0	76129.0	54069.0	51532.0	32406.0	11443.0	821.0	523.0	1118.0
в том числе в возрасте, лет:												
15–17	20168.0	-	-	-	152.0	421.0	4242.0	13450.0	1696.0	62.0	54.0	145.0
18–19 	12504.0	-	-	743.0	1693.0	1409.0	6551.0	1926.0	96.0	41.0	33.0	45.0
20–24 	28185.0	56.0	3357.0	3275.0	7984.0	5900.0	5371.0	1831.0	209.0	92.0	71.0	110.0
25–29 	27600.0	130.0	5980.0	1105.0	8506.0	6235.0	3928.0	1405.0	134.0	69.0	51.0	108.0
30–34 	24389.0	95.0	5031.0	742.0	8393.0	5317.0	3845.0	698.0	107.0	62.0	42.0	99.0
35–39 	25274.0	83.0	5291.0	497.0	8419.0	5919.0	4219.0	615.0	83.0	47.0	38.0	101.0
40–44 	32716.0	133.0	6460.0	477.0	10634.0	7948.0	5967.0	802.0	141.0	47.0	37.0	107.0
45–49 	30819.0	94.0	5866.0	381.0	9672.0	7599.0	5718.0	1166.0	160.0	40.0	25.0	123.0
50–54 	25674.0	114.0	5346.0	296.0	7736.0	5608.0	4709.0	1507.0	221.0	33.0	22.0	104.0
55–59 	11913.0	74.0	2614.0	139.0	3292.0	2295.0	2017.0	1092.0	324.0	19.0	11.0	47.0
60–64 	16068.0	86.0	3300.0	156.0	3790.0	2397.0	2329.0	2568.0	1355.0	30.0	20.0	57.0
65–69 	11518.0	44.0	2159.0	109.0	2598.0	1513.0	1275.0	1954.0	1790.0	47.0	22.0	29.0
70 и более	17666.0	67.0	2531.0	145.0	3260.0	1508.0	1361.0	3392.0	5127.0	232.0	97.0	43.0
Возраст не указан	89.0	-	4.0	1.0	6.0	3.0	6.0	1.0	2.0	-	-	66.0
Из общей численности – мужчины в возрасте:												
трудоспособном	232547.0	779.0	39945.0	7655.0	66481.0	48612.0	46566.0	19249.0	1844.0	490.0	366.0	926.0
старше трудоспособного	45252.0	197.0	7990.0	410.0	9648.0	5418.0	4965.0	7914.0	8272.0	309.0	139.0	129.0
16-29 лет	81762.0	186.0	9337.0	5123.0	18335.0	13926.0	20091.0	13369.0	808.0	242.0	191.0	345.0
Женщины в возрасте 15 лет и более	356335.0	879.0	66442.0	10610.0	110388.0	42066.0	58046.0	40465.0	22938.0	3203.0	1658.0	1298.0
в том числе в возрасте, лет:												
15–17	20309.0	-	-	1.0	153.0	253.0	4929.0	13230.0	1558.0	46.0	28.0	139.0
18–19 	14545.0	-	-	1189.0	1993.0	1206.0	8278.0	1734.0	49.0	33.0	16.0	63.0
20–24 	31007.0	68.0	5434.0	4848.0	9601.0	4386.0	5481.0	913.0	86.0	73.0	52.0	117.0
25–29 	29071.0	159.0	8797.0	1166.0	10360.0	4417.0	3188.0	735.0	74.0	81.0	59.0	94.0
30–34 	26128.0	113.0	7683.0	692.0	10570.0	4031.0	2459.0	371.0	61.0	50.0	42.0	98.0
35–39 	28583.0	104.0	7710.0	514.0	12180.0	4604.0	2933.0	316.0	68.0	54.0	34.0	100.0
40–44 	37157.0	105.0	8938.0	483.0	15612.0	6162.0	5065.0	534.0	99.0	49.0	37.0	110.0
45–49 	36150.0	76.0	7798.0	388.0	14796.0	5803.0	6051.0	917.0	130.0	48.0	38.0	143.0
50–54 	31339.0	81.0	6666.0	324.0	12289.0	4111.0	5945.0	1596.0	186.0	25.0	16.0	116.0
55–59 	15176.0	34.0	3411.0	214.0	4993.0	1623.0	2863.0	1556.0	394.0	39.0	24.0	49.0
60–64 	24378.0	52.0	3738.0	154.0	6726.0	2130.0	4542.0	4952.0	1940.0	73.0	40.0	71.0
65–69 	18373.0	35.0	2463.0	132.0	4424.0	1298.0	2417.0	3942.0	3402.0	197.0	83.0	63.0
70 и более	44119.0	52.0	3804.0	505.0	6691.0	2042.0	3895.0	9669.0	14891.0	2435.0	1189.0	135.0
Возраст не указан	112.0	-	3.0	3.0	6.0	1.0	4.0	5.0	4.0	-	-	86.0
Из общей численности – женщины в возрасте:												
трудоспособном	247684.0	706.0	53026.0	9605.0	87554.0	34943.0	44329.0	15043.0	1112.0	446.0	313.0	920.0
старше трудоспособного	102046.0	173.0	13416.0	1005.0	22834.0	7093.0	13717.0	20119.0	20627.0	2744.0	1336.0	318.0
16-29 лет	88327.0	227.0	14231.0	7204.0	22107.0	10232.0	21876.0	11309.0	568.0	220.0	146.0	353.0
Сельское население в возрасте 15 лет и более	403209.0	224.0	24821.0	3574.0	77099.0	66995.0	56551.0	76515.0	85539.0	11337.0	6211.0	554.0
в том числе в возрасте, лет:												
15–17	20233.0	-	-	-	91.0	351.0	2478.0	14704.0	2272.0	180.0	139.0	157.0
18–19 	9638.0	-	-	259.0	1486.0	1547.0	3777.0	2162.0	294.0	93.0	78.0	20.0
20–24 	23478.0	17.0	1341.0	917.0	6569.0	5324.0	4721.0	3765.0	612.0	183.0	138.0	29.0
25–29 	24821.0	33.0	2326.0	409.0	7067.0	6203.0	4730.0	3362.0	449.0	207.0	166.0	35.0
30–34 	27117.0	23.0	2785.0	343.0	9035.0	6956.0	4964.0	2395.0	384.0	201.0	164.0	31.0
35–39 	31884.0	24.0	3507.0	308.0	10329.0	8423.0	6256.0	2432.0	377.0	190.0	153.0	38.0
40–44 	38550.0	27.0	3796.0	294.0	12054.0	10699.0	7696.0	3169.0	557.0	229.0	185.0	29.0
45–49 	33358.0	26.0	3144.0	231.0	9650.0	8920.0	6742.0	3686.0	722.0	208.0	173.0	29.0
50–54 	27712.0	27.0	2573.0	193.0	7186.0	6524.0	5308.0	4518.0	1190.0	169.0	137.0	24.0
55–59 	16549.0	12.0	1490.0	90.0	3042.0	2769.0	2433.0	4273.0	2281.0	142.0	86.0	17.0
60–64 	37261.0	17.0	1527.0	122.0	4083.0	4200.0	3670.0	11952.0	11213.0	450.0	251.0	27.0
65–69 	33518.0	10.0	982.0	100.0	2708.0	2581.0	1933.0	8020.0	16192.0	971.0	469.0	21.0
70 и более	79090.0	8.0	1350.0	308.0	3799.0	2498.0	1843.0	12077.0	48996.0	8114.0	4072.0	97.0
Возраст не указан	93.0	-	-	1.0	7.0	7.0	11.0	7.0	8.0	-	-	52.0
Из общей численности – население в возрасте:												
трудоспособном	236280.0	185.0	20078.0	2987.0	64771.0	56784.0	47580.0	35608.0	6303.0	1666.0	1327.0	318.0
старше трудоспособного	159241.0	39.0	4743.0	587.0	12328.0	10186.0	8971.0	34917.0	77713.0	9606.0	4833.0	151.0
16-29 лет	70482.0	50.0	3667.0	1585.0	15213.0	13400.0	15706.0	18003.0	2104.0	598.0	470.0	156.0
Мужчины в возрасте 15 лет и более	181823.0	127.0	11073.0	1522.0	31504.0	43713.0	27748.0	33758.0	29915.0	2206.0	1322.0	257.0
в том числе в возрасте, лет:												
15–17	10722.0	-	-	-	47.0	255.0	1169.0	7757.0	1297.0	120.0	93.0	77.0
18–19 	4883.0	-	-	87.0	627.0	897.0	1802.0	1175.0	218.0	61.0	53.0	16.0
20–24 	12004.0	7.0	562.0	371.0	2762.0	3215.0	2364.0	2192.0	410.0	111.0	88.0	10.0
25–29 	12485.0	22.0	976.0	185.0	2732.0	3716.0	2505.0	1956.0	271.0	106.0	88.0	16.0
30–34 	13940.0	10.0	1125.0	151.0	3449.0	4531.0	2906.0	1404.0	242.0	106.0	86.0	16.0
35–39 	16985.0	12.0	1501.0	153.0	4243.0	5541.0	3671.0	1491.0	245.0	106.0	83.0	22.0
40–44 	21149.0	14.0	1784.0	145.0	5162.0	7211.0	4272.0	2035.0	377.0	132.0	107.0	17.0
45–49 	17934.0	17.0	1496.0	128.0	4145.0	5998.0	3479.0	2097.0	458.0	101.0	82.0	15.0
50–54 	13938.0	15.0	1243.0	107.0	2966.0	4422.0	2364.0	2065.0	662.0	81.0	67.0	13.0
55–59 	7177.0	8.0	606.0	33.0	1304.0	1862.0	908.0	1405.0	969.0	71.0	45.0	11.0
60–64 	15035.0	11.0	784.0	62.0	1692.0	2907.0	1081.0	3743.0	4566.0	180.0	105.0	9.0
65–69 	13200.0	6.0	515.0	41.0	1138.0	1778.0	651.0	2725.0	6127.0	209.0	103.0	10.0
70 и более	22371.0	5.0	481.0	59.0	1237.0	1380.0	576.0	3713.0	14073.0	822.0	322.0	25.0
Возраст не указан	52.0	-	-	-	2.0	4.0	4.0	5.0	5.0	-	-	32.0
Из общей численности – мужчины в возрасте:												
трудоспособном	127203.0	105.0	9293.0	1360.0	27437.0	37629.0	25440.0	20507.0	4312.0	947.0	753.0	173.0
старше трудоспособного	50606.0	22.0	1780.0	162.0	4067.0	6065.0	2308.0	10181.0	24766.0	1211.0	530.0	44.0
16-29 лет	36080.0	29.0	1538.0	643.0	6168.0	8064.0	7840.0	10010.0	1359.0	350.0	283.0	79.0
Женщины в возрасте 15 лет и более	221386.0	97.0	13748.0	2052.0	45595.0	23282.0	28803.0	42757.0	55624.0	9131.0	4889.0	297.0
в том числе в возрасте, лет:												
15–17	9511.0	-	-	-	44.0	96.0	1309.0	6947.0	975.0	60.0	46.0	80.0
18–19 	4755.0	-	-	172.0	859.0	650.0	1975.0	987.0	76.0	32.0	25.0	4.0
20–24 	11474.0	10.0	779.0	546.0	3807.0	2109.0	2357.0	1573.0	202.0	72.0	50.0	19.0
25–29 	12336.0	11.0	1350.0	224.0	4335.0	2487.0	2225.0	1406.0	178.0	101.0	78.0	19.0
30–34 	13177.0	13.0	1660.0	192.0	5586.0	2425.0	2058.0	991.0	142.0	95.0	78.0	15.0
35–39 	14899.0	12.0	2006.0	155.0	6086.0	2882.0	2585.0	941.0	132.0	84.0	70.0	16.0
40–44 	17401.0	13.0	2012.0	149.0	6892.0	3488.0	3424.0	1134.0	180.0	97.0	78.0	12.0
45–49 	15424.0	9.0	1648.0	103.0	5505.0	2922.0	3263.0	1589.0	264.0	107.0	91.0	14.0
50–54 	13774.0	12.0	1330.0	86.0	4220.0	2102.0	2944.0	2453.0	528.0	88.0	70.0	11.0
55–59 	9372.0	4.0	884.0	57.0	1738.0	907.0	1525.0	2868.0	1312.0	71.0	41.0	6.0
60–64 	22226.0	6.0	743.0	60.0	2391.0	1293.0	2589.0	8209.0	6647.0	270.0	146.0	18.0
65–69 	20318.0	4.0	467.0	59.0	1570.0	803.0	1282.0	5295.0	10065.0	762.0	366.0	11.0
70 и более	56719.0	3.0	869.0	249.0	2562.0	1118.0	1267.0	8364.0	34923.0	7292.0	3750.0	72.0
Возраст не указан	41.0	-	-	1.0	5.0	3.0	7.0	2.0	3.0	-	-	20.0
Из общей численности – женщины в возрасте:												
трудоспособном	109077.0	80.0	10785.0	1627.0	37334.0	19155.0	22140.0	15101.0	1991.0	719.0	574.0	145.0
старше трудоспособного	108635.0	17.0	2963.0	425.0	8261.0	4121.0	6663.0	24736.0	52947.0	8395.0	4303.0	107.0
16-29 лет	34402.0	21.0	2129.0	942.0	9045.0	5336.0	7866.0	7993.0	745.0	248.0	187.0	77.0
Липецкая область												
Все население в возрасте 15 лет и более	1029206.0	1479.0	141526.0	21428.0	292844.0	164833.0	144368.0	136157.0	101751.0	16784.0	9624.0	8036.0
в том числе в возрасте, лет:												
15–17	60962.0	-	-	-	412.0	953.0	13350.0	40888.0	4319.0	304.0	199.0	736.0
18–19 	35646.0	-	1.0	2090.0	4870.0	4020.0	19741.0	4163.0	288.0	179.0	129.0	294.0
20–24 	81183.0	66.0	9933.0	8643.0	26275.0	15340.0	14459.0	4724.0	653.0	378.0	284.0	712.0
25–29 	81983.0	191.0	16743.0	2539.0	29596.0	17033.0	9984.0	4249.0	637.0	312.0	230.0	699.0
30–34 	79767.0	163.0	15920.0	1693.0	31311.0	16669.0	9354.0	3174.0	538.0	298.0	220.0	647.0
35–39 	85804.0	181.0	17021.0	1299.0	33398.0	18521.0	10689.0	3079.0	555.0	315.0	241.0	746.0
40–44 	107906.0	181.0	19293.0	1234.0	42367.0	24004.0	14753.0	4178.0	722.0	342.0	274.0	832.0
45–49 	98831.0	169.0	17195.0	968.0	37436.0	21989.0	13470.0	5346.0	1048.0	330.0	257.0	880.0
50–54 	86280.0	174.0	14811.0	802.0	31109.0	16902.0	12377.0	7534.0	1605.0	241.0	192.0	725.0
55–59 	44795.0	93.0	7920.0	505.0	13431.0	7392.0	6013.0	6271.0	2657.0	182.0	130.0	331.0
60–64 	78826.0	111.0	9003.0	507.0	17356.0	9885.0	9398.0	18215.0	13283.0	556.0	344.0	512.0
65–69 	60446.0	69.0	6026.0	324.0	11045.0	5703.0	4687.0	12878.0	18141.0	1254.0	662.0	319.0
70 и более	126777.0	81.0	7660.0	824.0	14238.0	6422.0	6093.0	21458.0	57305.0	12093.0	6462.0	603.0
Возраст не указан	245.0	1.0	7.0	-	15.0	3.0	10.0	14.0	8.0	-	-	187.0
Из общей численности – население в возрасте:												
трудоспособном	717019.0	1184.0	114263.0	19504.0	242219.0	139429.0	120625.0	62628.0	8398.0	2651.0	2003.0	6118.0
старше трудоспособного	291318.0	295.0	27263.0	1924.0	50625.0	25326.0	23736.0	56300.0	90207.0	14018.0	7553.0	1624.0
16-29 лет	238905.0	257.0	26677.0	13272.0	61153.0	37268.0	57527.0	36795.0	2751.0	1058.0	774.0	2147.0
Мужчины в возрасте 15 лет и более	461241.0	794.0	59341.0	9417.0	124891.0	93042.0	69520.0	62184.0	35258.0	3020.0	1764.0	3774.0
в том числе в возрасте, лет:												
15–17	30860.0	-	-	-	233.0	587.0	5982.0	21138.0	2359.0	174.0	111.0	387.0
18–19 	16139.0	-	-	757.0	2212.0	1977.0	8370.0	2391.0	177.0	97.0	73.0	158.0
20–24 	39495.0	34.0	3628.0	3570.0	12169.0	8787.0	7321.0	3002.0	430.0	198.0	151.0	356.0
25–29 	40768.0	94.0	6636.0	1204.0	13930.0	9774.0	5568.0	2663.0	400.0	151.0	117.0	348.0
30–34 	39718.0	67.0	6369.0	859.0	14262.0	9742.0	5511.0	2086.0	342.0	154.0	116.0	326.0
35–39 	42225.0	92.0	6994.0	664.0	14515.0	10658.0	6419.0	1990.0	383.0	151.0	110.0	359.0
40–44 	53016.0	84.0	8064.0	615.0	18064.0	13887.0	8497.0	2759.0	459.0	169.0	131.0	418.0
