2.5. ЗАНЯТОЕ НАСЕЛЕНИЕ ПО УРОВНЮ ОБРАЗОВАНИЯ И ПОЛУ ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ 									
(на 1000 занятых в возрасте 15 лет и более)									
									
	Имеющие образование								Не имеющие начального общего образования
Хабаровский край									
Городское и сельское население									
1989.0	...	166.0	14.0	263.0	165.0	190.0	142.0	53.0	7.0
2002.0	4.0	246.0	30.0	356.0	140.0	142.0	71.0	10.0	-
Мужчины									
1989.0	...	161.0	13.0	215.0	207.0	194.0	147.0	58.0	5.0
2002.0	4.0	218.0	29.0	326.0	164.0	154.0	91.0	13.0	-
Женщины									
1989.0	...	173.0	14.0	320.0	115.0	186.0	137.0	47.0	8.0
2002.0	4.0	278.0	32.0	392.0	112.0	127.0	49.0	6.0	-
Городское население									
1989.0	...	180.0	15.0	269.0	157.0	193.0	133.0	47.0	6.0
2002.0	5.0	270.0	33.0	361.0	129.0	136.0	58.0	8.0	-
Мужчины									
1989.0	...	172.0	15.0	224.0	200.0	197.0	137.0	50.0	5.0
2002.0	5.0	240.0	32.0	337.0	151.0	149.0	75.0	11.0	-
Женщины									
1989.0	...	188.0	15.0	321.0	109.0	188.0	128.0	43.0	8.0
2002.0	5.0	301.0	33.0	388.0	105.0	122.0	40.0	6.0	-
Сельское население									
1989.0	...	112.0	9.0	236.0	196.0	180.0	180.0	78.0	9.0
2002.0	1.0	138.0	19.0	332.0	191.0	170.0	131.0	16.0	-
Мужчины									
1989.0	...	117.0	8.0	180.0	235.0	181.0	183.0	88.0	8.0
2002.0	1.0	128.0	16.0	279.0	217.0	179.0	156.0	20.0	-
Женщины									
1989.0	...	105.0	11.0	312.0	143.0	178.0	176.0	65.0	10.0
2002.0	1.0	152.0	21.0	410.0	154.0	156.0	95.0	10.0	-
Амурская область									
Городское и сельское население									
1989.0	...	143.0	11.0	262.0	164.0	187.0	152.0	72.0	9.0
2002.0	2.0	199.0	24.0	379.0	160.0	146.0	76.0	13.0	-
Мужчины									
1989.0	...	145.0	10.0	199.0	212.0	193.0	152.0	81.0	8.0
2002.0	2.0	165.0	22.0	326.0	198.0	168.0	99.0	19.0	-
Женщины									
1989.0	...	140.0	12.0	338.0	106.0	181.0	152.0	62.0	9.0
2002.0	2.0	237.0	26.0	442.0	115.0	120.0	51.0	6.0	-
Городское население									
1989.0	...	168.0	13.0	290.0	143.0	189.0	136.0	55.0	6.0
2002.0	3.0	228.0	27.0	405.0	137.0	135.0	56.0	8.0	-
Мужчины									
1989.0	...	175.0	12.0	227.0	185.0	194.0	140.0	61.0	6.0
2002.0	2.0	195.0	26.0	362.0	171.0	157.0	74.0	12.0	-
Женщины									
1989.0	...	160.0	14.0	362.0	95.0	183.0	131.0	48.0	7.0
2002.0	3.0	265.0	29.0	451.0	101.0	110.0	36.0	4.0	-
Сельское население									
1989.0	...	87.0	8.0	200.0	210.0	184.0	187.0	111.0	13.0
2002.0	1.0	125.0	14.0	316.0	214.0	174.0	129.0	27.0	-
Мужчины									
1989.0	...	83.0	6.0	140.0	267.0	190.0	177.0	124.0	13.0
2002.0	1.0	98.0	12.0	244.0	260.0	191.0	156.0	37.0	1.0
Женщины									
1989.0	...	93.0	9.0	280.0	132.0	177.0	201.0	94.0	14.0
2002.0	1.0	162.0	17.0	415.0	151.0	150.0	92.0	12.0	-
Камчатская область									
Городское и сельское население									
1989.0	...	179.0	13.0	285.0	181.0	209.0	103.0	27.0	3.0
2002.0	3.0	230.0	29.0	400.0	127.0	147.0	56.0	7.0	-
Мужчины									
1989.0	...	180.0	12.0	239.0	224.0	212.0	105.0	26.0	2.0
2002.0	3.0	212.0	27.0	375.0	154.0	156.0	64.0	9.0	-
Женщины									
1989.0	...	179.0	15.0	345.0	125.0	204.0	100.0	27.0	5.0
2002.0	3.0	252.0	33.0	430.0	94.0	136.0	45.0	6.0	-
Городское население									
1989.0	...	190.0	13.0	293.0	177.0	205.0	96.0	23.0	3.0
2002.0	3.0	245.0	31.0	400.0	125.0	139.0	50.0	6.0	-
Мужчины									
1989.0	...	192.0	12.0	249.0	219.0	208.0	96.0	22.0	2.0
2002.0	3.0	226.0	28.0	379.0	149.0	148.0	58.0	8.0	-
Женщины									
1989.0	...	188.0	15.0	350.0	121.0	201.0	96.0	25.0	4.0
2002.0	3.0	270.0	35.0	427.0	93.0	127.0	39.0	5.0	-
Сельское население									
1989.0	...	128.0	11.0	253.0	200.0	226.0	132.0	43.0	7.0
2002.0	2.0	152.0	21.0	398.0	141.0	188.0	85.0	12.0	1.0
Мужчины									
1989.0	...	118.0	10.0	193.0	248.0	232.0	145.0	49.0	5.0
2002.0	2.0	137.0	20.0	354.0	175.0	198.0	98.0	16.0	-
Женщины									
1989.0	...	140.0	12.0	325.0	143.0	219.0	117.0	36.0	8.0
2002.0	2.0	170.0	22.0	447.0	103.0	176.0	71.0	9.0	-
Корякский автономный округ									
Городское и сельское население									
1989.0	...	122.0	12.0	280.0	182.0	238.0	111.0	45.0	10.0
2002.0	2.0	150.0	24.0	417.0	91.0	213.0	90.0	13.0	-
Мужчины									
1989.0	...	111.0	11.0	222.0	231.0	243.0	125.0	50.0	7.0
2002.0	2.0	135.0	20.0	390.0	111.0	220.0	107.0	15.0	-
Женщины									
1989.0	...	135.0	12.0	348.0	125.0	233.0	95.0	40.0	12.0
2002.0	2.0	165.0	27.0	445.0	71.0	206.0	73.0	10.0	1.0
Городское население									
1989.0	...	136.0	13.0	294.0	188.0	233.0	94.0	36.0	6.0
2002.0	4.0	223.0	36.0	441.0	73.0	164.0	52.0	6.0	1.0
Мужчины									
1989.0	...	127.0	14.0	232.0	235.0	244.0	105.0	39.0	4.0
2002.0	3.0	215.0	32.0	415.0	91.0	177.0	59.0	7.0	1.0
Женщины									
1989.0	...	147.0	11.0	366.0	134.0	221.0	82.0	32.0	7.0
2002.0	5.0	231.0	38.0	464.0	57.0	151.0	47.0	6.0	1.0
Сельское население									
1989.0	...	112.0	11.0	270.0	178.0	242.0	122.0	52.0	13.0
2002.0	1.0	122.0	20.0	408.0	97.0	232.0	104.0	15.0	1.0
Мужчины									
1989.0	...	101.0	9.0	215.0	227.0	242.0	138.0	58.0	10.0
2002.0	1.0	108.0	16.0	382.0	117.0	235.0	123.0	18.0	-
Женщины									
1989.0	...	127.0	12.0	336.0	118.0	242.0	104.0	45.0	16.0
2002.0	1.0	137.0	23.0	437.0	75.0	230.0	84.0	12.0	1.0
Магаданская область									
Городское и сельское население									
1989.0	...	151.0	16.0	277.0	162.0	258.0	103.0	28.0	4.0
2002.0	3.0	206.0	36.0	345.0	135.0	206.0	61.0	7.0	-
Мужчины									
1989.0	...	140.0	15.0	220.0	197.0	279.0	115.0	30.0	3.0
2002.0	4.0	167.0	33.0	312.0	154.0	242.0	78.0	9.0	-
Женщины									
1989.0	...	165.0	16.0	343.0	122.0	234.0	89.0	26.0	5.0
2002.0	3.0	248.0	39.0	380.0	114.0	168.0	42.0	5.0	-
Городское население									
1989.0	...	165.0	17.0	287.0	152.0	251.0	98.0	26.0	3.0
2002.0	3.0	215.0	38.0	349.0	133.0	199.0	56.0	6.0	-
Мужчины									
1989.0	...	155.0	16.0	231.0	187.0	268.0	110.0	28.0	3.0
2002.0	4.0	175.0	35.0	317.0	153.0	236.0	72.0	7.0	-
Женщины									
1989.0	...	175.0	17.0	350.0	113.0	231.0	85.0	25.0	4.0
2002.0	3.0	257.0	41.0	381.0	112.0	162.0	38.0	4.0	1.0
Сельское население									
1989.0	...	85.0	10.0	223.0	214.0	296.0	129.0	38.0	5.0
2002.0	-	81.0	15.0	301.0	162.0	299.0	125.0	16.0	1.0
Мужчины									
1989.0	...	73.0	9.0	167.0	239.0	329.0	139.0	40.0	4.0
2002.0	1.0	68.0	14.0	255.0	170.0	328.0	142.0	21.0	1.0
Женщины									
1989.0	...	102.0	11.0	307.0	177.0	247.0	114.0	35.0	7.0
2002.0	-	101.0	15.0	364.0	152.0	257.0	100.0	10.0	1.0
Сахалинская область									
Городское и сельское население									
1989.0	...	136.0	11.0	277.0	170.0	228.0	115.0	54.0	9.0
2002.0	3.0	191.0	25.0	376.0	158.0	171.0	66.0	9.0	-
Мужчины									
1989.0	...	130.0	11.0	234.0	214.0	233.0	117.0	55.0	6.0
2002.0	2.0	163.0	22.0	348.0	188.0	182.0	82.0	11.0	1.0
Женщины									
1989.0	...	142.0	12.0	326.0	118.0	223.0	114.0	52.0	13.0
2002.0	3.0	224.0	28.0	408.0	124.0	159.0	46.0	7.0	-
Городское население									
1989.0	...	139.0	12.0	286.0	163.0	229.0	112.0	50.0	9.0
2002.0	3.0	201.0	26.0	385.0	149.0	168.0	59.0	8.0	-
Мужчины									
1989.0	...	132.0	11.0	246.0	208.0	233.0	113.0	51.0	6.0
2002.0	3.0	171.0	23.0	362.0	178.0	179.0	73.0	9.0	1.0
Женщины									
1989.0	...	147.0	12.0	332.0	111.0	224.0	112.0	50.0	12.0
2002.0	3.0	234.0	29.0	411.0	117.0	156.0	43.0	6.0	-
Сельское население									
1989.0	...	119.0	10.0	234.0	205.0	224.0	129.0	68.0	11.0
2002.0	3.0	120.0	14.0	312.0	224.0	197.0	112.0	18.0	-
Мужчины									
1989.0	...	121.0	9.0	182.0	244.0	230.0	134.0	72.0	8.0
2002.0	3.0	107.0	12.0	259.0	249.0	207.0	140.0	23.0	-
Женщины									
1989.0	...	116.0	11.0	299.0	157.0	216.0	124.0	62.0	15.0
2002.0	3.0	139.0	15.0	388.0	186.0	183.0	74.0	12.0	-
Еврейская автономная область									
Городское и сельское население									
1989.0	...	99.0	8.0	252.0	155.0	187.0	205.0	84.0	10.0
2002.0	2.0	154.0	18.0	363.0	158.0	168.0	116.0	20.0	1.0
Мужчины									
1989.0	...	103.0	8.0	186.0	208.0	184.0	205.0	98.0	8.0
2002.0	2.0	130.0	15.0	301.0	201.0	181.0	141.0	27.0	1.0
Женщины									
1989.0	...	94.0	8.0	326.0	95.0	192.0	204.0	70.0	11.0
2002.0	2.0	181.0	21.0	437.0	109.0	151.0	86.0	11.0	1.0
Городское население									
1989.0	...	106.0	9.0	274.0	132.0	200.0	196.0	73.0	10.0
2002.0	2.0	175.0	20.0	383.0	135.0	171.0	97.0	15.0	1.0
Мужчины									
1989.0	...	108.0	9.0	210.0	181.0	200.0	200.0	84.0	8.0
2002.0	2.0	149.0	18.0	334.0	171.0	185.0	120.0	20.0	-
Женщины									
1989.0	...	103.0	8.0	344.0	78.0	202.0	192.0	61.0	12.0
2002.0	2.0	203.0	23.0	437.0	96.0	155.0	73.0	9.0	1.0
Сельское население									
1989.0	...	86.0	6.0	207.0	202.0	161.0	221.0	107.0	10.0
2002.0	1.0	101.0	12.0	314.0	218.0	160.0	162.0	32.0	-
Мужчины									
1989.0	...	96.0	6.0	141.0	260.0	153.0	214.0	122.0	8.0
2002.0	1.0	91.0	11.0	231.0	264.0	174.0	185.0	42.0	1.0
Женщины									
1989.0	...	74.0	7.0	288.0	131.0	171.0	230.0	88.0	11.0
2002.0	-	115.0	14.0	439.0	148.0	140.0	128.0	16.0	-
Чукотский автономный округ									
Городское и сельское население									
1989.0	...	161.0	17.0	295.0	152.0	267.0	80.0	24.0	4.0
2002.0	2.0	185.0	24.0	346.0	140.0	205.0	82.0	12.0	2.0
Мужчины									
1989.0	...	159.0	16.0	236.0	184.0	289.0	88.0	25.0	3.0
2002.0	2.0	167.0	22.0	295.0	176.0	224.0	95.0	15.0	2.0
Женщины									
1989.0	...	164.0	19.0	366.0	114.0	241.0	69.0	22.0	5.0
2002.0	2.0	208.0	27.0	408.0	95.0	183.0	66.0	8.0	1.0
Городское население									
1989.0	...	175.0	18.0	301.0	156.0	263.0	67.0	18.0	2.0
2002.0	2.0	220.0	28.0	379.0	128.0	192.0	44.0	4.0	1.0
Мужчины									
1989.0	...	174.0	17.0	241.0	187.0	287.0	74.0	19.0	1.0
2002.0	2.0	202.0	25.0	328.0	165.0	219.0	51.0	5.0	1.0
Женщины									
1989.0	...	176.0	20.0	375.0	118.0	234.0	59.0	16.0	2.0
2002.0	2.0	242.0	32.0	444.0	81.0	159.0	35.0	3.0	-
Сельское население									
1989.0	...	123.0	15.0	276.0	141.0	278.0	114.0	42.0	11.0
2002.0	1.0	84.0	11.0	248.0	176.0	244.0	194.0	34.0	6.0
Мужчины									
1989.0	...	115.0	14.0	220.0	173.0	296.0	129.0	44.0	9.0
2002.0	1.0	58.0	11.0	197.0	211.0	240.0	229.0	44.0	7.0
Женщины									
1989.0	...	131.0	16.0	341.0	104.0	259.0	97.0	40.0	12.0
2002.0	1.0	113.0	12.0	308.0	134.0	249.0	154.0	23.0	5.0
