3. ЖЕНЩИНЫ, ЗАНЯТЫЕ В ЭКОНОМИКЕ, ПО ВОЗРАСТНЫМ ГРУППАМ И ЧИСЛУ РОЖДЕННЫХ ДЕТЕЙ ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ													
													
	Всего	Женщины, указавшие число рожденных детей	из них женщины с числом рожденных детей								Общее число рожденных детей	Среднее число рожденных детей (на 1000 женщин)	Женщины, не указавшие число рожденных детей
45 – 49	18706.0	18543.0	853.0	4823.0	9893.0	2313.0	402.0	155.0	46.0	58.0	34654.0	1869.0	163.0
50 – 54	14473.0	14264.0	724.0	4061.0	7470.0	1498.0	294.0	140.0	26.0	51.0	25953.0	1819.0	209.0
55 – 59	4099.0	4036.0	253.0	1216.0	2058.0	404.0	46.0	13.0	13.0	33.0	7118.0	1764.0	63.0
60 – 64	2429.0	2392.0	113.0	829.0	1121.0	246.0	50.0	25.0	4.0	4.0	4190.0	1752.0	37.0
65 – 69	988.0	956.0	59.0	381.0	365.0	107.0	8.0	24.0	4.0	8.0	1672.0	1749.0	32.0
70 и более	426.0	426.0	33.0	124.0	215.0	42.0	4.0	8.0	-	-	736.0	1728.0	-
Мурманская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	213789.0	211512.0	33525.0	81680.0	82315.0	11628.0	1505.0	419.0	152.0	288.0	292523.0	1383.0	2277.0
в том числе в возрасте, лет:													
15 – 17	449.0	416.0	411.0	5.0	-	-	-	-	-	-	5.0	12.0	33.0
18 – 19	3145.0	3055.0	2830.0	212.0	13.0	-	-	-	-	-	238.0	78.0	90.0
20 – 24	19336.0	18803.0	12603.0	5772.0	387.0	21.0	4.0	8.0	4.0	4.0	6717.0	357.0	533.0
25 – 29	25838.0	25463.0	7326.0	15085.0	2822.0	195.0	10.0	4.0	4.0	17.0	21531.0	846.0	375.0
30 – 34	24613.0	24371.0	2565.0	13967.0	7177.0	508.0	97.0	18.0	4.0	35.0	30601.0	1256.0	242.0
35 – 39	27139.0	26936.0	1671.0	11672.0	12027.0	1304.0	175.0	31.0	15.0	41.0	40920.0	1519.0	203.0
40 – 44	35694.0	35459.0	1830.0	11664.0	18918.0	2555.0	331.0	68.0	32.0	61.0	59525.0	1679.0	235.0
45 – 49	34600.0	34347.0	1860.0	9669.0	18965.0	3279.0	389.0	109.0	37.0	39.0	60049.0	1748.0	253.0
50 – 54	25021.0	24862.0	1318.0	7577.0	13134.0	2350.0	285.0	111.0	32.0	55.0	43260.0	1740.0	159.0
55 – 59	8733.0	8689.0	492.0	2783.0	4513.0	756.0	79.0	36.0	13.0	17.0	14792.0	1702.0	44.0
60 – 64	6166.0	6087.0	412.0	2180.0	3028.0	373.0	69.0	14.0	6.0	5.0	9772.0	1605.0	79.0
65 – 69	2369.0	2349.0	163.0	876.0	1039.0	209.0	30.0	14.0	5.0	13.0	3896.0	1659.0	20.0
70 и более	686.0	675.0	44.0	218.0	292.0	78.0	36.0	6.0	-	1.0	1217.0	1803.0	11.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	199303.0	197233.0	31869.0	76756.0	76125.0	10402.0	1305.0	368.0	130.0	278.0	270284.0	1370.0	2070.0
в том числе в возрасте, лет:													
15 – 17	417.0	389.0	384.0	5.0	-	-	-	-	-	-	5.0	13.0	28.0
18 – 19	2947.0	2873.0	2687.0	173.0	13.0	-	-	-	-	-	199.0	69.0	74.0
20 – 24	18004.0	17524.0	11907.0	5243.0	338.0	16.0	4.0	8.0	4.0	4.0	6075.0	347.0	480.0
25 – 29	23940.0	23597.0	6993.0	13957.0	2459.0	154.0	9.0	4.0	4.0	17.0	19550.0	828.0	343.0
30 – 34	22724.0	22504.0	2460.0	13041.0	6416.0	448.0	86.0	16.0	4.0	33.0	27905.0	1240.0	220.0
35 – 39	25097.0	24910.0	1573.0	10969.0	10981.0	1166.0	142.0	24.0	14.0	41.0	37538.0	1507.0	187.0
40 – 44	33169.0	32958.0	1755.0	11074.0	17470.0	2238.0	274.0	57.0	29.0	61.0	54787.0	1662.0	211.0
45 – 49	32427.0	32193.0	1774.0	9246.0	17707.0	2956.0	348.0	98.0	28.0	36.0	55847.0	1735.0	234.0
50 – 54	23539.0	23396.0	1261.0	7250.0	12306.0	2140.0	266.0	96.0	26.0	51.0	40432.0	1728.0	143.0
55 – 59	8310.0	8268.0	481.0	2671.0	4303.0	691.0	58.0	34.0	13.0	17.0	13971.0	1690.0	42.0
60 – 64	5838.0	5761.0	393.0	2083.0	2867.0	337.0	59.0	13.0	4.0	5.0	9188.0	1595.0	77.0
65 – 69	2242.0	2222.0	158.0	840.0	987.0	180.0	28.0	13.0	4.0	12.0	3643.0	1640.0	20.0
70 и более	649.0	638.0	43.0	204.0	278.0	76.0	31.0	5.0	-	1.0	1144.0	1793.0	11.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	14486.0	14279.0	1656.0	4924.0	6190.0	1226.0	200.0	51.0	22.0	10.0	22239.0	1557.0	207.0
в том числе в возрасте, лет:													
15 – 17	32.0	27.0	27.0	-	-	-	-	-	-	-	0.0	0.0	5.0
18 – 19	198.0	182.0	143.0	39.0	-	-	-	-	-	-	39.0	214.0	16.0
20 – 24	1332.0	1279.0	696.0	529.0	49.0	5.0	-	-	-	-	642.0	502.0	53.0
25 – 29	1898.0	1866.0	333.0	1128.0	363.0	41.0	1.0	-	-	-	1981.0	1062.0	32.0
30 – 34	1889.0	1867.0	105.0	926.0	761.0	60.0	11.0	2.0	-	2.0	2696.0	1444.0	22.0
35 – 39	2042.0	2026.0	98.0	703.0	1046.0	138.0	33.0	7.0	1.0	-	3382.0	1669.0	16.0
40 – 44	2525.0	2501.0	75.0	590.0	1448.0	317.0	57.0	11.0	3.0	-	4738.0	1894.0	24.0
45 – 49	2173.0	2154.0	86.0	423.0	1258.0	323.0	41.0	11.0	9.0	3.0	4202.0	1951.0	19.0
50 – 54	1482.0	1466.0	57.0	327.0	828.0	210.0	19.0	15.0	6.0	4.0	2828.0	1929.0	16.0
55 – 59	423.0	421.0	11.0	112.0	210.0	65.0	21.0	2.0	-	-	821.0	1950.0	2.0
60 – 64	328.0	326.0	19.0	97.0	161.0	36.0	10.0	1.0	2.0	-	584.0	1791.0	2.0
65 – 69	127.0	127.0	5.0	36.0	52.0	29.0	2.0	1.0	1.0	1.0	253.0	1992.0	-
70 и более	37.0	37.0	1.0	14.0	14.0	2.0	5.0	1.0	-	-	73.0	1973.0	-
Новгородская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	147513.0	145416.0	26534.0	54231.0	53895.0	8273.0	1393.0	518.0	195.0	377.0	199166.0	1370.0	2097.0
в том числе в возрасте, лет:													
15 – 17	400.0	386.0	381.0	5.0	-	-	-	-	-	-	5.0	13.0	14.0
18 – 19	3013.0	2816.0	2611.0	193.0	12.0	-	-	-	-	-	217.0	77.0	197.0
20 – 24	14622.0	14085.0	9819.0	3941.0	296.0	17.0	-	-	12.0	-	4656.0	331.0	537.0
25 – 29	16496.0	16077.0	4983.0	8911.0	1980.0	139.0	32.0	4.0	4.0	24.0	13652.0	849.0	419.0
30 – 34	16487.0	16303.0	2102.0	8895.0	4612.0	542.0	73.0	31.0	12.0	36.0	20540.0	1260.0	184.0
35 – 39	19382.0	19259.0	1416.0	7944.0	8383.0	1192.0	174.0	88.0	23.0	39.0	29877.0	1551.0	123.0
40 – 44	25027.0	24835.0	1581.0	7304.0	13073.0	2157.0	441.0	138.0	43.0	98.0	43390.0	1747.0	192.0
45 – 49	24341.0	24140.0	1562.0	7191.0	12515.0	2192.0	359.0	156.0	67.0	98.0	42244.0	1750.0	201.0
50 – 54	18912.0	18770.0	1320.0	6498.0	9074.0	1508.0	204.0	79.0	23.0	64.0	31009.0	1652.0	142.0
55 – 59	5129.0	5086.0	417.0	1933.0	2380.0	286.0	44.0	11.0	4.0	11.0	7890.0	1551.0	43.0
60 – 64	2528.0	2491.0	233.0	964.0	1097.0	152.0	27.0	7.0	4.0	7.0	3830.0	1538.0	37.0
65 – 69	881.0	877.0	96.0	347.0	374.0	41.0	16.0	-	3.0	-	1300.0	1482.0	4.0
70 и более	295.0	291.0	13.0	105.0	99.0	47.0	23.0	4.0	-	-	556.0	1911.0	4.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	114809.0	113104.0	21796.0	45416.0	39737.0	4855.0	721.0	201.0	102.0	276.0	146126.0	1292.0	1705.0
в том числе в возрасте, лет:													
15 – 17	280.0	275.0	270.0	5.0	-	-	-	-	-	-	5.0	18.0	5.0
18 – 19	2268.0	2129.0	1990.0	131.0	8.0	-	-	-	-	-	147.0	69.0	139.0
20 – 24	11325.0	10909.0	7784.0	2938.0	175.0	4.0	-	-	8.0	-	3348.0	307.0	416.0
25 – 29	13236.0	12889.0	4300.0	7214.0	1276.0	59.0	20.0	-	-	20.0	10179.0	790.0	347.0
30 – 34	12891.0	12715.0	1784.0	7488.0	3106.0	274.0	19.0	8.0	8.0	28.0	14894.0	1171.0	176.0
35 – 39	14561.0	14463.0	1189.0	6771.0	5747.0	597.0	79.0	34.0	15.0	31.0	20885.0	1444.0	98.0
40 – 44	18985.0	18817.0	1305.0	6261.0	9613.0	1274.0	241.0	50.0	15.0	58.0	31062.0	1651.0	168.0
45 – 49	18907.0	18735.0	1347.0	6142.0	9530.0	1362.0	194.0	57.0	34.0	69.0	31130.0	1662.0	172.0
50 – 54	14989.0	14876.0	1159.0	5506.0	7078.0	923.0	105.0	38.0	15.0	52.0	23525.0	1581.0	113.0
55 – 59	4268.0	4233.0	371.0	1719.0	1917.0	187.0	21.0	7.0	-	11.0	6317.0	1492.0	35.0
60 – 64	2138.0	2110.0	206.0	844.0	911.0	121.0	14.0	3.0	4.0	7.0	3173.0	1504.0	28.0
65 – 69	728.0	724.0	78.0	298.0	302.0	32.0	11.0	-	3.0	-	1060.0	1464.0	4.0
70 и более	233.0	229.0	13.0	99.0	74.0	22.0	17.0	4.0	-	-	401.0	1751.0	4.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	32704.0	32312.0	4738.0	8815.0	14158.0	3418.0	672.0	317.0	93.0	101.0	53040.0	1641.0	392.0
в том числе в возрасте, лет:													
15 – 17	120.0	111.0	111.0	-	-	-	-	-	-	-	0.0	0.0	9.0
18 – 19	745.0	687.0	621.0	62.0	4.0	-	-	-	-	-	70.0	102.0	58.0
20 – 24	3297.0	3176.0	2035.0	1003.0	121.0	13.0	-	-	4.0	-	1308.0	412.0	121.0
25 – 29	3260.0	3188.0	683.0	1697.0	704.0	80.0	12.0	4.0	4.0	4.0	3473.0	1089.0	72.0
30 – 34	3596.0	3588.0	318.0	1407.0	1506.0	268.0	54.0	23.0	4.0	8.0	5646.0	1574.0	8.0
35 – 39	4821.0	4796.0	227.0	1173.0	2636.0	595.0	95.0	54.0	8.0	8.0	8992.0	1875.0	25.0
40 – 44	6042.0	6018.0	276.0	1043.0	3460.0	883.0	200.0	88.0	28.0	40.0	12328.0	2049.0	24.0
45 – 49	5434.0	5405.0	215.0	1049.0	2985.0	830.0	165.0	99.0	33.0	29.0	11114.0	2056.0	29.0
50 – 54	3923.0	3894.0	161.0	992.0	1996.0	585.0	99.0	41.0	8.0	12.0	7484.0	1922.0	29.0
55 – 59	861.0	853.0	46.0	214.0	463.0	99.0	23.0	4.0	4.0	-	1573.0	1844.0	8.0
60 – 64	390.0	381.0	27.0	120.0	186.0	31.0	13.0	4.0	-	-	657.0	1724.0	9.0
65 – 69	153.0	153.0	18.0	49.0	72.0	9.0	5.0	-	-	-	240.0	1569.0	-
70 и более	62.0	62.0	-	6.0	25.0	25.0	6.0	-	-	-	155.0	2500.0	-
Псковская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	154950.0	153459.0	26706.0	60082.0	56456.0	8026.0	1169.0	486.0	213.0	321.0	207959.0	1355.0	1491.0
в том числе в возрасте, лет:													
15 – 17	440.0	409.0	390.0	19.0	-	-	-	-	-	-	19.0	46.0	31.0
18 – 19	3042.0	2938.0	2740.0	181.0	17.0	-	-	-	-	-	215.0	73.0	104.0
20 – 24	14434.0	14088.0	9690.0	3956.0	385.0	33.0	8.0	4.0	4.0	8.0	4957.0	352.0	346.0
25 – 29	17354.0	17058.0	5135.0	9697.0	1982.0	166.0	17.0	12.0	16.0	33.0	14646.0	859.0	296.0
30 – 34	18003.0	17852.0	2095.0	10165.0	4944.0	505.0	78.0	16.0	21.0	28.0	22302.0	1249.0	151.0
35 – 39	20556.0	20436.0	1552.0	8900.0	8545.0	1109.0	184.0	54.0	46.0	46.0	30957.0	1515.0	120.0
40 – 44	26140.0	25987.0	1565.0	8685.0	13095.0	2046.0	320.0	151.0	73.0	52.0	43914.0	1690.0	153.0
45 – 49	25180.0	25051.0	1495.0	8045.0	12853.0	2122.0	333.0	131.0	20.0	52.0	42624.0	1701.0	129.0
50 – 54	20520.0	20432.0	1306.0	6901.0	10315.0	1555.0	176.0	97.0	17.0	65.0	33974.0	1663.0	88.0
55 – 59	5320.0	5263.0	447.0	1935.0	2523.0	283.0	37.0	9.0	8.0	21.0	8230.0	1564.0	57.0
60 – 64	2647.0	2635.0	193.0	960.0	1300.0	142.0	16.0	8.0	8.0	8.0	4198.0	1593.0	12.0
65 – 69	984.0	984.0	62.0	502.0	359.0	53.0	-	4.0	-	4.0	1435.0	1458.0	-
70 и более	330.0	326.0	36.0	136.0	138.0	12.0	-	-	-	4.0	488.0	1497.0	4.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	120264.0	119027.0	21970.0	50250.0	41466.0	4418.0	482.0	155.0	76.0	210.0	151241.0	1271.0	1237.0
в том числе в возрасте, лет:													
15 – 17	294.0	271.0	252.0	19.0	-	-	-	-	-	-	19.0	70.0	23.0
18 – 19	2309.0	2219.0	2067.0	144.0	8.0	-	-	-	-	-	160.0	72.0	90.0
20 – 24	11450.0	11170.0	7844.0	3054.0	248.0	8.0	4.0	4.0	4.0	4.0	3662.0	328.0	280.0
25 – 29	13802.0	13543.0	4366.0	7819.0	1255.0	62.0	-	4.0	12.0	25.0	10806.0	798.0	259.0
30 – 34	13847.0	13712.0	1795.0	8418.0	3176.0	254.0	49.0	4.0	-	16.0	15868.0	1157.0	135.0
35 – 39	15292.0	15193.0	1249.0	7434.0	5875.0	524.0	74.0	12.0	4.0	21.0	21307.0	1402.0	99.0
40 – 44	19709.0	19593.0	1290.0	7451.0	9590.0	1034.0	148.0	24.0	28.0	28.0	30857.0	1575.0	116.0
45 – 49	19547.0	19443.0	1300.0	6859.0	9804.0	1292.0	92.0	48.0	8.0	40.0	31283.0	1609.0	104.0
50 – 54	16214.0	16147.0	1129.0	5936.0	7977.0	923.0	75.0	51.0	8.0	48.0	25630.0	1587.0	67.0
55 – 59	4457.0	4409.0	408.0	1724.0	2049.0	184.0	28.0	-	4.0	12.0	6606.0	1498.0	48.0
60 – 64	2236.0	2224.0	185.0	854.0	1060.0	89.0	12.0	8.0	8.0	8.0	3437.0	1545.0	12.0
65 – 69	840.0	840.0	49.0	434.0	317.0	36.0	-	-	-	4.0	1212.0	1443.0	-
70 и более	267.0	263.0	36.0	104.0	107.0	12.0	-	-	-	4.0	394.0	1498.0	4.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	34686.0	34432.0	4736.0	9832.0	14990.0	3608.0	687.0	331.0	137.0	111.0	56718.0	1647.0	254.0
в том числе в возрасте, лет:													
15 – 17	146.0	138.0	138.0	-	-	-	-	-	-	-	0.0	0.0	8.0
18 – 19	733.0	719.0	673.0	37.0	9.0	-	-	-	-	-	55.0	76.0	14.0
20 – 24	2984.0	2918.0	1846.0	902.0	137.0	25.0	4.0	-	-	4.0	1295.0	444.0	66.0
25 – 29	3552.0	3515.0	769.0	1878.0	727.0	104.0	17.0	8.0	4.0	8.0	3840.0	1092.0	37.0
30 – 34	4156.0	4140.0	300.0	1747.0	1768.0	251.0	29.0	12.0	21.0	12.0	6434.0	1554.0	16.0
35 – 39	5264.0	5243.0	303.0	1466.0	2670.0	585.0	110.0	42.0	42.0	25.0	9650.0	1841.0	21.0
40 – 44	6431.0	6394.0	275.0	1234.0	3505.0	1012.0	172.0	127.0	45.0	24.0	13057.0	2042.0	37.0
45 – 49	5633.0	5608.0	195.0	1186.0	3049.0	830.0	241.0	83.0	12.0	12.0	11341.0	2022.0	25.0
50 – 54	4306.0	4285.0	177.0	965.0	2338.0	632.0	101.0	46.0	9.0	17.0	8344.0	1947.0	21.0
55 – 59	863.0	854.0	39.0	211.0	474.0	99.0	9.0	9.0	4.0	9.0	1624.0	1902.0	9.0
60 – 64	411.0	411.0	8.0	106.0	240.0	53.0	4.0	-	-	-	761.0	1852.0	-
65 – 69	144.0	144.0	13.0	68.0	42.0	17.0	-	4.0	-	-	223.0	1549.0	-
70 и более	63.0	63.0	-	32.0	31.0	-	-	-	-	-	94.0	1492.0	-
г. Санкт–Петербург													
Городские населенные пункты													
Женщины в возрасте 15 лет и более	1021746.0	971475.0	227520.0	443431.0	265045.0	25985.0	4277.0	1042.0	845.0	3330.0	1106789.0	1139.0	50271.0
в том числе в возрасте, лет:													
15 – 17	3246.0	2840.0	2738.0	85.0	17.0	-	-	-	-	-	119.0	42.0	406.0
18 – 19	16873.0	14560.0	13895.0	545.0	120.0	-	-	-	-	-	785.0	54.0	2313.0
20 – 24	91192.0	80482.0	66044.0	12839.0	1216.0	71.0	97.0	26.0	145.0	44.0	17180.0	213.0	10710.0
25 – 29	108705.0	99637.0	48679.0	44138.0	5876.0	378.0	136.0	18.0	97.0	315.0	60860.0	611.0	9068.0
30 – 34	111773.0	105922.0	24810.0	62126.0	17064.0	1150.0	253.0	40.0	93.0	386.0	104892.0	990.0	5851.0
35 – 39	124200.0	119777.0	15464.0	65300.0	34691.0	3034.0	589.0	144.0	83.0	472.0	151353.0	1264.0	4423.0
40 – 44	163214.0	158122.0	15419.0	72498.0	61745.0	6503.0	933.0	189.0	138.0	697.0	226799.0	1434.0	5092.0
45 – 49	159794.0	155295.0	14524.0	69805.0	62198.0	6750.0	986.0	262.0	154.0	616.0	225703.0	1453.0	4499.0
50 – 54	137217.0	132769.0	13708.0	62666.0	49587.0	5212.0	813.0	225.0	96.0	462.0	186220.0	1403.0	4448.0
55 – 59	55972.0	54087.0	6222.0	27538.0	18194.0	1569.0	292.0	72.0	24.0	176.0	71797.0	1327.0	1885.0
60 – 64	27962.0	27130.0	3163.0	14738.0	8326.0	689.0	90.0	38.0	11.0	75.0	34743.0	1281.0	832.0
65 – 69	14007.0	13610.0	1740.0	7439.0	3963.0	350.0	46.0	14.0	4.0	54.0	17140.0	1259.0	397.0
70 и более	7591.0	7244.0	1114.0	3714.0	2048.0	279.0	42.0	14.0	-	33.0	9198.0	1270.0	347.0
Южный федеральный округ													
Республика Адыгея													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	71396.0	71220.0	12653.0	20441.0	28893.0	7340.0	1238.0	344.0	126.0	185.0	109133.0	1532.0	176.0
в том числе в возрасте, лет:													
15 – 17	254.0	252.0	245.0	6.0	1.0	-	-	-	-	-	8.0	32.0	2.0
18 – 19	1059.0	1057.0	981.0	73.0	2.0	1.0	-	-	-	-	80.0	76.0	2.0
20 – 24	6788.0	6756.0	4693.0	1782.0	246.0	16.0	7.0	-	11.0	1.0	2423.0	359.0	32.0
25 – 29	8620.0	8592.0	2701.0	4139.0	1576.0	131.0	21.0	1.0	9.0	14.0	7942.0	924.0	28.0
30 – 34	8868.0	8845.0	1246.0	3704.0	3307.0	479.0	67.0	13.0	7.0	22.0	12303.0	1391.0	23.0
35 – 39	9614.0	9587.0	750.0	2778.0	4800.0	1043.0	151.0	34.0	13.0	18.0	16496.0	1721.0	27.0
40 – 44	12308.0	12284.0	749.0	2762.0	6536.0	1780.0	300.0	91.0	29.0	37.0	23294.0	1896.0	24.0
45 – 49	10868.0	10854.0	633.0	2280.0	5651.0	1793.0	311.0	109.0	30.0	47.0	21296.0	1962.0	14.0
50 – 54	8735.0	8719.0	407.0	1880.0	4563.0	1504.0	255.0	60.0	17.0	33.0	17199.0	1973.0	16.0
55 – 59	2334.0	2329.0	118.0	522.0	1232.0	352.0	74.0	17.0	5.0	9.0	4530.0	1945.0	5.0
60 – 64	1314.0	1313.0	74.0	343.0	683.0	163.0	32.0	13.0	2.0	3.0	2429.0	1850.0	1.0
65 – 69	427.0	425.0	42.0	111.0	202.0	51.0	14.0	4.0	1.0	-	750.0	1765.0	2.0
70 и более	207.0	207.0	14.0	61.0	94.0	27.0	6.0	2.0	2.0	1.0	383.0	1850.0	-
Городские населенные пункты													
Женщины в возрасте 15 лет и более	44657.0	44568.0	8857.0	14321.0	17586.0	3140.0	420.0	111.0	52.0	81.0	62098.0	1393.0	89.0
в том числе в возрасте, лет:													
15 – 17	151.0	150.0	147.0	3.0	-	-	-	-	-	-	3.0	20.0	1.0
18 – 19	654.0	653.0	616.0	35.0	1.0	1.0	-	-	-	-	40.0	61.0	1.0
20 – 24	4291.0	4279.0	3168.0	1005.0	91.0	3.0	4.0	-	7.0	1.0	1261.0	295.0	12.0
25 – 29	5472.0	5456.0	1988.0	2732.0	682.0	34.0	5.0	-	6.0	9.0	4326.0	793.0	16.0
30 – 34	5441.0	5427.0	923.0	2588.0	1701.0	179.0	18.0	1.0	4.0	13.0	6726.0	1239.0	14.0
35 – 39	5760.0	5747.0	526.0	2020.0	2761.0	374.0	46.0	11.0	4.0	5.0	8968.0	1560.0	13.0
40 – 44	7374.0	7363.0	540.0	2018.0	3954.0	718.0	90.0	25.0	8.0	10.0	12694.0	1724.0	11.0
45 – 49	6828.0	6820.0	464.0	1663.0	3694.0	823.0	104.0	40.0	13.0	19.0	12360.0	1812.0	8.0
50 – 54	5612.0	5603.0	303.0	1419.0	3027.0	705.0	101.0	25.0	6.0	17.0	10284.0	1835.0	9.0
55 – 59	1608.0	1607.0	82.0	413.0	907.0	167.0	29.0	1.0	3.0	5.0	2910.0	1811.0	1.0
60 – 64	969.0	968.0	53.0	274.0	530.0	87.0	15.0	6.0	1.0	2.0	1710.0	1767.0	1.0
65 – 69	326.0	324.0	34.0	97.0	158.0	29.0	5.0	1.0	-	-	525.0	1620.0	2.0
70 и более	171.0	171.0	13.0	54.0	80.0	20.0	3.0	1.0	-	-	291.0	1702.0	-
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	26739.0	26652.0	3796.0	6120.0	11307.0	4200.0	818.0	233.0	74.0	104.0	47035.0	1765.0	87.0
в том числе в возрасте, лет:													
15 – 17	103.0	102.0	98.0	3.0	1.0	-	-	-	-	-	5.0	49.0	1.0
18 – 19	405.0	404.0	365.0	38.0	1.0	-	-	-	-	-	40.0	99.0	1.0
20 – 24	2497.0	2477.0	1525.0	777.0	155.0	13.0	3.0	-	4.0	-	1162.0	469.0	20.0
25 – 29	3148.0	3136.0	713.0	1407.0	894.0	97.0	16.0	1.0	3.0	5.0	3616.0	1153.0	12.0
30 – 34	3427.0	3418.0	323.0	1116.0	1606.0	300.0	49.0	12.0	3.0	9.0	5577.0	1632.0	9.0
35 – 39	3854.0	3840.0	224.0	758.0	2039.0	669.0	105.0	23.0	9.0	13.0	7528.0	1960.0	14.0
40 – 44	4934.0	4921.0	209.0	744.0	2582.0	1062.0	210.0	66.0	21.0	27.0	10600.0	2154.0	13.0
45 – 49	4040.0	4034.0	169.0	617.0	1957.0	970.0	207.0	69.0	17.0	28.0	8936.0	2215.0	6.0
50 – 54	3123.0	3116.0	104.0	461.0	1536.0	799.0	154.0	35.0	11.0	16.0	6915.0	2219.0	7.0
55 – 59	726.0	722.0	36.0	109.0	325.0	185.0	45.0	16.0	2.0	4.0	1620.0	2244.0	4.0
60 – 64	345.0	345.0	21.0	69.0	153.0	76.0	17.0	7.0	1.0	1.0	719.0	2084.0	-
65 – 69	101.0	101.0	8.0	14.0	44.0	22.0	9.0	3.0	1.0	-	225.0	2228.0	-
70 и более	36.0	36.0	1.0	7.0	14.0	7.0	3.0	1.0	2.0	1.0	92.0	2556.0	-
Республика Дагестан													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	245533.0	244737.0	47082.0	41770.0	70590.0	48833.0	21581.0	8537.0	3296.0	3048.0	502735.0	2054.0	796.0
в том числе в возрасте, лет:													
15 – 17	835.0	828.0	811.0	11.0	6.0	-	-	-	-	-	23.0	28.0	7.0
18 – 19	3517.0	3501.0	3175.0	298.0	17.0	11.0	-	-	-	-	365.0	104.0	16.0
20 – 24	26881.0	26798.0	16937.0	6680.0	2766.0	326.0	43.0	15.0	21.0	10.0	13633.0	509.0	83.0
25 – 29	34674.0	34513.0	11436.0	9296.0	10623.0	2534.0	430.0	58.0	30.0	106.0	41191.0	1193.0	161.0
30 – 34	37054.0	36908.0	5870.0	7341.0	14279.0	6952.0	1818.0	384.0	86.0	178.0	67870.0	1839.0	146.0
35 – 39	38474.0	38395.0	3479.0	5329.0	13643.0	10631.0	3722.0	928.0	320.0	343.0	88756.0	2312.0	79.0
40 – 44	40403.0	40291.0	2306.0	4888.0	12280.0	12241.0	5645.0	1902.0	683.0	346.0	105110.0	2609.0	112.0
45 – 49	30372.0	30295.0	1495.0	3670.0	8111.0	8261.0	4959.0	2349.0	839.0	611.0	86204.0	2845.0	77.0
50 – 54	20558.0	20493.0	895.0	2412.0	5654.0	5399.0	3192.0	1653.0	645.0	643.0	59872.0	2922.0	65.0
55 – 59	6309.0	6292.0	321.0	946.0	1658.0	1286.0	915.0	588.0	230.0	348.0	18898.0	3003.0	17.0
60 – 64	4073.0	4053.0	193.0	565.0	1067.0	755.0	526.0	419.0	278.0	250.0	12912.0	3186.0	20.0
65 – 69	1726.0	1717.0	120.0	251.0	325.0	349.0	239.0	178.0	132.0	123.0	5614.0	3270.0	9.0
70 и более	657.0	653.0	44.0	83.0	161.0	88.0	92.0	63.0	32.0	90.0	2287.0	3502.0	4.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	139282.0	138837.0	28794.0	27215.0	44008.0	25655.0	9021.0	2506.0	804.0	834.0	252264.0	1817.0	445.0
в том числе в возрасте, лет:													
15 – 17	417.0	411.0	399.0	6.0	6.0	-	-	-	-	-	18.0	44.0	6.0
18 – 19	1625.0	1625.0	1430.0	179.0	5.0	11.0	-	-	-	-	222.0	137.0	-
20 – 24	14186.0	14146.0	9545.0	3199.0	1238.0	130.0	28.0	-	6.0	-	6213.0	439.0	40.0
25 – 29	20115.0	20021.0	7813.0	5768.0	5212.0	960.0	147.0	26.0	16.0	79.0	20533.0	1026.0	94.0
30 – 34	20945.0	20851.0	4098.0	4923.0	8050.0	2877.0	642.0	110.0	26.0	125.0	33922.0	1627.0	94.0
35 – 39	21331.0	21292.0	2213.0	3737.0	8532.0	4863.0	1451.0	290.0	89.0	117.0	44164.0	2074.0	39.0
40 – 44	23001.0	22923.0	1411.0	3363.0	8323.0	6736.0	2343.0	473.0	176.0	98.0	53775.0	2346.0	78.0
45 – 49	17810.0	17776.0	944.0	2693.0	5861.0	4965.0	2253.0	700.0	201.0	159.0	44311.0	2493.0	34.0
50 – 54	12636.0	12593.0	569.0	1922.0	4312.0	3480.0	1463.0	545.0	177.0	125.0	31592.0	2509.0	43.0
55 – 59	3872.0	3868.0	195.0	764.0	1328.0	897.0	386.0	169.0	58.0	71.0	9375.0	2424.0	4.0
60 – 64	2187.0	2178.0	89.0	436.0	809.0	458.0	182.0	133.0	40.0	31.0	5295.0	2431.0	9.0
65 – 69	863.0	859.0	62.0	183.0	232.0	220.0	95.0	50.0	4.0	13.0	2065.0	2404.0	4.0
70 и более	294.0	294.0	26.0	42.0	100.0	58.0	31.0	10.0	11.0	16.0	779.0	2650.0	-
Сельские населенные пункты													
