2.4. НАСЕЛЕНИЕ ПО УРОВНЮ ОБРАЗОВАНИЯ И ПОЛУ ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ 									
(на 1000 человек соответствующего пола и возраста)									
									
	Имеющие образование								Не имеющие начального общего образования
1989.0	...	92.0	12.0	230.0	107.0	215.0	144.0	100.0	100.0
2002.0	1.0	114.0	26.0	289.0	104.0	234.0	128.0	77.0	26.0
Приморский край									
Городское и сельское население									
1989.0	...	128.0	18.0	216.0	146.0	176.0	178.0	99.0	39.0
2002.0	2.0	158.0	30.0	301.0	127.0	166.0	139.0	58.0	5.0
Мужчины									
1989.0	...	137.0	15.0	198.0	190.0	179.0	171.0	92.0	18.0
2002.0	3.0	154.0	30.0	288.0	150.0	168.0	142.0	48.0	3.0
Женщины									
1989.0	...	119.0	20.0	234.0	103.0	174.0	184.0	106.0	60.0
2002.0	2.0	162.0	31.0	312.0	105.0	165.0	136.0	67.0	6.0
Городское население									
1989.0	...	137.0	20.0	229.0	139.0	186.0	171.0	84.0	34.0
2002.0	3.0	176.0	35.0	317.0	112.0	169.0	122.0	45.0	3.0
Мужчины									
1989.0	...	144.0	18.0	214.0	182.0	188.0	164.0	76.0	14.0
2002.0	3.0	171.0	35.0	308.0	132.0	170.0	125.0	36.0	2.0
Женщины									
1989.0	...	130.0	22.0	242.0	99.0	184.0	178.0	92.0	53.0
2002.0	2.0	181.0	35.0	324.0	95.0	167.0	120.0	54.0	5.0
Сельское население									
1989.0	...	95.0	8.0	170.0	170.0	142.0	202.0	154.0	59.0
2002.0	1.0	88.0	13.0	241.0	181.0	158.0	201.0	106.0	10.0
Мужчины									
1989.0	...	113.0	7.0	140.0	221.0	146.0	195.0	147.0	31.0
2002.0	1.0	92.0	12.0	216.0	218.0	157.0	202.0	93.0	8.0
Женщины									
1989.0	...	76.0	10.0	201.0	118.0	137.0	208.0	161.0	89.0
2002.0	1.0	84.0	14.0	266.0	144.0	159.0	200.0	119.0	12.0
Хабаровский край									
Городское и сельское население									
1989.0	...	133.0	19.0	220.0	136.0	182.0	181.0	91.0	38.0
2002.0	3.0	174.0	32.0	292.0	129.0	166.0	145.0	51.0	5.0
Мужчины									
1989.0	...	136.0	17.0	190.0	182.0	191.0	181.0	85.0	18.0
2002.0	3.0	164.0	31.0	271.0	154.0	171.0	155.0	44.0	3.0
Женщины									
1989.0	...	130.0	22.0	249.0	91.0	174.0	180.0	97.0	57.0
2002.0	3.0	182.0	33.0	311.0	107.0	160.0	136.0	59.0	6.0
Городское население									
1989.0	...	143.0	22.0	224.0	129.0	187.0	175.0	83.0	37.0
2002.0	3.0	193.0	36.0	299.0	120.0	165.0	129.0	46.0	5.0
Мужчины									
1989.0	...	145.0	20.0	197.0	175.0	196.0	175.0	76.0	16.0
2002.0	3.0	183.0	35.0	282.0	142.0	172.0	137.0	38.0	4.0
Женщины									
1989.0	...	141.0	24.0	250.0	86.0	179.0	175.0	90.0	55.0
2002.0	3.0	201.0	36.0	315.0	100.0	160.0	123.0	53.0	5.0
Сельское население									
1989.0	...	91.0	10.0	201.0	165.0	162.0	204.0	123.0	44.0
2002.0	1.0	90.0	16.0	257.0	172.0	166.0	213.0	77.0	6.0
Мужчины									
1989.0	...	100.0	8.0	161.0	211.0	173.0	204.0	120.0	23.0
2002.0	1.0	92.0	14.0	226.0	201.0	170.0	223.0	67.0	3.0
Женщины									
1989.0	...	82.0	12.0	246.0	113.0	149.0	204.0	127.0	67.0
2002.0	1.0	89.0	17.0	291.0	141.0	161.0	202.0	87.0	10.0
Амурская область									
Городское и сельское население									
1989.0	...	112.0	15.0	215.0	132.0	173.0	191.0	116.0	46.0
2002.0	1.0	131.0	24.0	290.0	142.0	164.0	161.0	78.0	7.0
Мужчины									
1989.0	...	120.0	14.0	174.0	183.0	187.0	189.0	110.0	23.0
2002.0	1.0	120.0	23.0	258.0	180.0	172.0	167.0	73.0	4.0
Женщины									
1989.0	...	103.0	16.0	256.0	81.0	161.0	193.0	122.0	68.0
2002.0	2.0	140.0	25.0	320.0	108.0	155.0	155.0	84.0	9.0
Городское население									
1989.0	...	131.0	19.0	238.0	115.0	180.0	183.0	95.0	39.0
2002.0	2.0	160.0	30.0	323.0	124.0	169.0	133.0	53.0	4.0
Мужчины									
1989.0	...	144.0	18.0	197.0	160.0	191.0	183.0	88.0	19.0
2002.0	2.0	150.0	30.0	296.0	157.0	177.0	139.0	45.0	2.0
Женщины									
1989.0	...	118.0	20.0	276.0	73.0	170.0	183.0	102.0	58.0
2002.0	2.0	168.0	31.0	346.0	96.0	161.0	129.0	59.0	6.0
Сельское население									
1989.0	...	68.0	7.0	164.0	168.0	159.0	208.0	164.0	62.0
2002.0	0.0	72.0	11.0	226.0	179.0	152.0	216.0	130.0	13.0
Мужчины									
1989.0	...	69.0	6.0	124.0	232.0	178.0	200.0	158.0	33.0
2002.0	0.0	66.0	10.0	186.0	223.0	162.0	221.0	123.0	9.0
Женщины									
1989.0	...	67.0	8.0	208.0	100.0	138.0	217.0	170.0	92.0
2002.0	0.0	79.0	11.0	265.0	136.0	143.0	211.0	138.0	16.0
Камчатская область									
Городское и сельское население									
1989.0	...	155.0	14.0	254.0	161.0	202.0	154.0	45.0	15.0
2002.0	2.0	161.0	29.0	329.0	117.0	165.0	120.0	35.0	3.0
Мужчины									
1989.0	...	160.0	12.0	216.0	208.0	210.0	152.0	36.0	6.0
2002.0	2.0	157.0	27.0	313.0	142.0	166.0	121.0	30.0	2.0
Женщины									
1989.0	...	149.0	16.0	296.0	109.0	192.0	157.0	55.0	26.0
2002.0	2.0	166.0	32.0	345.0	89.0	164.0	119.0	40.0	5.0
Городское население									
1989.0	...	164.0	15.0	261.0	158.0	200.0	149.0	40.0	13.0
2002.0	2.0	175.0	32.0	332.0	112.0	160.0	108.0	29.0	3.0
Мужчины									
1989.0	...	171.0	12.0	225.0	204.0	209.0	144.0	30.0	5.0
2002.0	2.0	171.0	29.0	318.0	136.0	160.0	109.0	24.0	2.0
Женщины									
1989.0	...	157.0	17.0	301.0	106.0	191.0	155.0	50.0	23.0
2002.0	2.0	180.0	35.0	346.0	86.0	159.0	108.0	34.0	4.0
Сельское население									
1989.0	...	110.0	10.0	223.0	178.0	207.0	178.0	69.0	25.0
2002.0	1.0	99.0	18.0	314.0	135.0	194.0	173.0	60.0	6.0
Мужчины									
1989.0	...	106.0	9.0	176.0	229.0	216.0	186.0	65.0	13.0
2002.0	1.0	93.0	17.0	289.0	165.0	198.0	178.0	56.0	3.0
Женщины									
1989.0	...	114.0	11.0	273.0	124.0	197.0	169.0	73.0	39.0
2002.0	1.0	106.0	19.0	341.0	103.0	190.0	169.0	63.0	8.0
Корякский автономный округ									
Городское и сельское население									
1989.0	...	107.0	11.0	248.0	164.0	219.0	154.0	68.0	29.0
2002.0	1.0	98.0	17.0	323.0	84.0	215.0	187.0	58.0	7.0
Мужчины									
1989.0	...	100.0	10.0	202.0	213.0	226.0	166.0	66.0	17.0
2002.0	1.0	88.0	15.0	305.0	102.0	218.0	197.0	61.0	3.0
Женщины									
1989.0	...	114.0	11.0	299.0	110.0	212.0	142.0	70.0	42.0
2002.0	1.0	109.0	19.0	341.0	66.0	212.0	177.0	54.0	11.0
Городское население									
1989.0	...	122.0	12.0	265.0	171.0	215.0	151.0	49.0	15.0
2002.0	3.0	151.0	25.0	346.0	70.0	172.0	150.0	39.0	6.0
Мужчины									
1989.0	...	114.0	13.0	211.0	216.0	226.0	164.0	47.0	9.0
2002.0	2.0	143.0	23.0	328.0	87.0	180.0	152.0	41.0	4.0
Женщины									
1989.0	...	131.0	11.0	325.0	121.0	202.0	136.0	53.0	21.0
2002.0	5.0	157.0	27.0	362.0	53.0	164.0	149.0	38.0	9.0
Сельское население									
1989.0	...	97.0	10.0	238.0	159.0	222.0	156.0	80.0	38.0
2002.0	0.0	80.0	14.0	314.0	90.0	230.0	200.0	64.0	8.0
Мужчины									
1989.0	...	90.0	9.0	196.0	210.0	225.0	167.0	80.0	23.0
2002.0	1.0	71.0	12.0	297.0	107.0	229.0	211.0	68.0	4.0
Женщины									
1989.0	...	104.0	12.0	283.0	104.0	218.0	145.0	80.0	54.0
2002.0	0.0	89.0	17.0	333.0	70.0	231.0	188.0	60.0	12.0
Магаданская область									
Городское и сельское население									
1989.0	...	135.0	17.0	251.0	147.0	247.0	147.0	43.0	12.0
2002.0	2.0	152.0	35.0	292.0	126.0	218.0	125.0	33.0	5.0
Мужчины									
1989.0	...	127.0	15.0	203.0	183.0	270.0	154.0	40.0	7.0
2002.0	3.0	129.0	32.0	266.0	143.0	242.0	138.0	31.0	3.0
Женщины									
1989.0	...	143.0	19.0	304.0	109.0	223.0	139.0	45.0	18.0
2002.0	2.0	174.0	38.0	317.0	109.0	195.0	113.0	35.0	6.0
Городское население									
1989.0	...	146.0	18.0	260.0	138.0	241.0	144.0	40.0	12.0
2002.0	2.0	160.0	37.0	297.0	123.0	215.0	119.0	30.0	4.0
Мужчины									
1989.0	...	140.0	17.0	213.0	173.0	260.0	153.0	37.0	6.0
2002.0	3.0	136.0	34.0	272.0	141.0	238.0	131.0	28.0	3.0
Женщины									
1989.0	...	152.0	20.0	309.0	102.0	223.0	135.0	42.0	17.0
2002.0	2.0	182.0	40.0	320.0	108.0	192.0	107.0	32.0	5.0
Сельское население									
1989.0	...	76.0	9.0	204.0	198.0	280.0	160.0	57.0	16.0
2002.0	0.0	58.0	12.0	241.0	145.0	261.0	213.0	62.0	7.0
Мужчины									
1989.0	...	66.0	9.0	158.0	225.0	320.0	159.0	53.0	10.0
2002.0	1.0	51.0	12.0	206.0	155.0	286.0	226.0	58.0	4.0
Женщины									
1989.0	...	88.0	11.0	268.0	160.0	225.0	161.0	62.0	25.0
2002.0	0.0	65.0	14.0	283.0	132.0	233.0	197.0	67.0	9.0
Сахалинская область									
Городское и сельское население									
1989.0	...	112.0	12.0	236.0	146.0	208.0	165.0	84.0	37.0
2002.0	2.0	132.0	23.0	301.0	146.0	191.0	143.0	50.0	6.0
Мужчины									
1989.0	...	113.0	10.0	208.0	194.0	219.0	163.0	76.0	17.0
2002.0	2.0	121.0	21.0	285.0	177.0	195.0	150.0	39.0	3.0
Женщины									
1989.0	...	112.0	13.0	265.0	98.0	197.0	167.0	92.0	56.0
2002.0	2.0	142.0	24.0	316.0	118.0	188.0	136.0	59.0	9.0
Городское население									
1989.0	...	115.0	12.0	244.0	140.0	210.0	165.0	79.0	35.0
2002.0	2.0	140.0	25.0	311.0	137.0	192.0	136.0	45.0	5.0
Мужчины									
1989.0	...	114.0	11.0	218.0	188.0	221.0	162.0	70.0	16.0
2002.0	2.0	128.0	23.0	298.0	167.0	196.0	142.0	34.0	2.0
Женщины									
1989.0	...	116.0	13.0	269.0	93.0	200.0	168.0	88.0	53.0
2002.0	2.0	151.0	26.0	322.0	111.0	190.0	130.0	54.0	7.0
Сельское население									
1989.0	...	99.0	9.0	201.0	174.0	198.0	166.0	107.0	46.0
2002.0	1.0	76.0	11.0	236.0	201.0	187.0	190.0	83.0	13.0
Мужчины									
1989.0	...	104.0	8.0	162.0	218.0	214.0	169.0	101.0	24.0
2002.0	2.0	75.0	10.0	206.0	232.0	190.0	201.0	73.0	9.0
Женщины									
1989.0	...	93.0	11.0	243.0	127.0	181.0	164.0	112.0	69.0
2002.0	1.0	77.0	11.0	267.0	168.0	183.0	177.0	95.0	18.0
Еврейская автономная область									
Городское и сельское население									
1989.0	...	77.0	8.0	205.0	126.0	164.0	237.0	133.0	50.0
2002.0	1.0	96.0	15.0	270.0	138.0	172.0	209.0	87.0	9.0
Мужчины									
1989.0	...	86.0	7.0	161.0	183.0	167.0	236.0	134.0	26.0
2002.0	1.0	90.0	14.0	236.0	178.0	170.0	220.0	84.0	5.0
Женщины									
1989.0	...	69.0	8.0	246.0	74.0	161.0	238.0	133.0	71.0
2002.0	1.0	101.0	17.0	302.0	102.0	172.0	199.0	90.0	13.0
Городское население									
1989.0	...	81.0	8.0	219.0	107.0	175.0	235.0	124.0	51.0
2002.0	1.0	114.0	18.0	294.0	117.0	185.0	186.0	73.0	8.0
Мужчины									
1989.0	...	88.0	8.0	179.0	159.0	180.0	236.0	124.0	26.0
2002.0	1.0	108.0	16.0	267.0	150.0	185.0	199.0	67.0	3.0
Женщины									
1989.0	...	75.0	8.0	255.0	61.0	170.0	234.0	124.0	73.0
2002.0	1.0	119.0	20.0	316.0	89.0	186.0	175.0	78.0	12.0
Сельское население									
1989.0	...	69.0	6.0	176.0	167.0	141.0	241.0	154.0	46.0
2002.0	0.0	57.0	9.0	220.0	183.0	143.0	259.0	117.0	12.0
Мужчины									
1989.0	...	82.0	5.0	126.0	231.0	140.0	237.0	154.0	25.0
2002.0	0.0	56.0	9.0	176.0	232.0	145.0	258.0	116.0	8.0
Женщины									
1989.0	...	56.0	7.0	225.0	104.0	142.0	244.0	155.0	67.0
2002.0	0.0	57.0	9.0	268.0	130.0	142.0	259.0	119.0	16.0
Чукотский автономный округ									
Городское и сельское население									
1989.0	...	149.0	17.0	275.0	142.0	256.0	120.0	32.0	9.0
2002.0	1.0	145.0	21.0	289.0	128.0	205.0	147.0	33.0	6.0
Мужчины									
1989.0	...	148.0	15.0	222.0	173.0	279.0	124.0	33.0	6.0
2002.0	1.0	134.0	19.0	253.0	161.0	215.0	153.0	32.0	6.0
Женщины									
1989.0	...	149.0	19.0	334.0	106.0	230.0	116.0	33.0	13.0
2002.0	1.0	157.0	22.0	330.0	92.0	193.0	140.0	33.0	7.0
Городское население									
1989.0	...	162.0	18.0	282.0	146.0	255.0	110.0	23.0	4.0
2002.0	2.0	182.0	25.0	332.0	120.0	196.0	94.0	13.0	1.0
Мужчины									
1989.0	...	163.0	16.0	228.0	177.0	279.0	111.0	24.0	2.0
2002.0	2.0	172.0	23.0	291.0	152.0	214.0	97.0	14.0	1.0
Женщины									
1989.0	...	162.0	20.0	345.0	110.0	227.0	108.0	22.0	6.0
2002.0	1.0	195.0	28.0	381.0	81.0	175.0	89.0	13.0	2.0
Сельское население									
1989.0	...	111.0	14.0	254.0	130.0	260.0	149.0	58.0	24.0
2002.0	1.0	58.0	10.0	190.0	149.0	225.0	268.0	78.0	17.0
Мужчины									
1989.0	...	106.0	13.0	206.0	162.0	281.0	160.0	56.0	16.0
2002.0	1.0	42.0	10.0	160.0	181.0	217.0	290.0	79.0	16.0
Женщины									
1989.0	...	116.0	15.0	306.0	95.0	238.0	137.0	61.0	32.0
2002.0	1.0	73.0	10.0	221.0	118.0	233.0	245.0	77.0	19.0
